32496 281904 9 31 Balanced
32496 282112 10 31 Balanced
32496 282032 10 31 Balanced
32512 309392 11 31 Balanced
32496 309360 11 31 Balanced
32496 309520 12 31 Balanced
32480 309520 12 31 Balanced
32496 338992 13 31 Balanced
32496 339056 13 31 Balanced
32512 339280 14 31 Balanced
32496 339280 14 31 Balanced
32496 368096 15 31 Balanced
32496 368160 15 31 Balanced
32496 368208 16 31 Balanced
32480 368400 16 31 Balanced
32496 394976 17 31 Balanced
32480 395088 17 31 Balanced
32480 395376 18 31 Balanced
32496 395248 18 31 Balanced
32496 423920 19 31 Balanced
32496 424048 19 31 Balanced
32480 424096 20 31 Balanced
32496 424192 20 31 Balanced
32480 453440 21 31 Balanced
32512 453344 21 31 Balanced
32496 453616 22 31 Balanced
32496 453520 22 31 Balanced
32496 482992 23 31 Balanced
32496 482928 23 31 Balanced
32480 483168 24 31 Balanced
32496 483200 24 31 Balanced
32496 508912 25 31 Balanced
32480 508896 25 31 Balanced
32512 509040 26 31 Balanced
32496 509088 26 31 Balanced
32480 509312 27 31 Balanced
32480 509360 27 31 Balanced
32480 509616 28 31 Balanced
32480 509472 28 31 Balanced
0 0 1 31 SingleCore
0 0 1 31 SingleCore
0 0 2 31 SingleCore
0 0 2 31 SingleCore
0 0 3 31 SingleCore
0 0 3 31 SingleCore
0 0 4 31 SingleCore
0 0 4 31 SingleCore
0 0 5 31 SingleCore
0 0 5 31 SingleCore
0 0 6 31 SingleCore
0 0 6 31 SingleCore
0 0 7 31 SingleCore
0 0 7 31 SingleCore
0 0 8 31 SingleCore
0 0 8 31 SingleCore
0 0 9 31 SingleCore
0 0 9 31 SingleCore
0 0 10 31 SingleCore
0 0 10 31 SingleCore
0 0 11 31 SingleCore
0 0 11 31 SingleCore
0 0 12 31 SingleCore
0 0 12 31 SingleCore
0 0 13 31 SingleCore
0 0 13 31 SingleCore
0 0 14 31 SingleCore
0 0 14 31 SingleCore
0 0 15 31 SingleCore
0 0 15 31 SingleCore
0 0 16 31 SingleCore
0 0 16 31 SingleCore
0 0 17 31 SingleCore
0 0 17 31 SingleCore
0 0 18 31 SingleCore
0 0 18 31 SingleCore
0 0 19 31 SingleCore
0 0 19 31 SingleCore
0 0 20 31 SingleCore
0 0 20 31 SingleCore
0 0 21 31 SingleCore
0 0 21 31 SingleCore
0 0 22 31 SingleCore
0 0 22 31 SingleCore
0 0 23 31 SingleCore
0 0 23 31 SingleCore
0 0 24 31 SingleCore
0 0 24 31 SingleCore
0 0 25 31 SingleCore
0 0 25 31 SingleCore
0 0 26 31 SingleCore
0 0 26 31 SingleCore
0 0 27 31 SingleCore
0 0 27 31 SingleCore
0 0 28 31 SingleCore
0 0 28 31 SingleCore
32656 64224 1 31 Balanced
32672 64272 1 31 Balanced
32656 89312 2 31 Balanced
32656 89328 2 31 Balanced
32672 115104 3 31 Balanced
32672 115088 3 31 Balanced
32672 141728 4 31 Balanced
32672 141728 4 31 Balanced
32672 169520 5 31 Balanced
32672 169584 5 31 Balanced
32672 196736 6 31 Balanced
32672 196800 6 31 Balanced
32656 225072 7 31 Balanced
32672 225056 7 31 Balanced
32672 253776 8 31 Balanced
32672 253776 8 31 Balanced
32672 281424 9 31 Balanced
32656 281456 9 31 Balanced
32672 281648 10 31 Balanced
32672 281616 10 31 Balanced
32672 308864 11 31 Balanced
32656 308960 11 31 Balanced
32672 309056 12 31 Balanced
32672 309088 12 31 Balanced
32672 338448 13 31 Balanced
32672 338416 13 31 Balanced
32672 338672 14 31 Balanced
32656 338608 14 31 Balanced
32672 367472 15 31 Balanced
32672 367456 15 31 Balanced
32656 367648 16 31 Balanced
32672 367648 16 31 Balanced
32672 394544 17 31 Balanced
32672 394576 17 31 Balanced
32672 394768 18 31 Balanced
32672 394720 18 31 Balanced
32672 423360 19 31 Balanced
32672 423328 19 31 Balanced
32656 423552 20 31 Balanced
32688 423520 20 31 Balanced
32672 452736 21 31 Balanced
32672 452688 21 31 Balanced
32672 452912 22 31 Balanced
32672 452912 22 31 Balanced
32672 482208 23 31 Balanced
32656 482256 23 31 Balanced
32672 482400 24 31 Balanced
32672 482352 24 31 Balanced
32672 508240 25 31 Balanced
32672 508272 25 31 Balanced
32672 508480 26 31 Balanced
32672 508384 26 31 Balanced
