episode,av_g_reward,av_legit_traffic,av_total_load
0,0.44322722961613259,0.44322722961613259,205.01077629004089
1,0.10507869631019399,0.10507869631019399,193.83915323297163
2,0.10089474718085448,0.10089474718085448,196.17727444232059
3,0.098119560716819682,0.098119560716819682,197.39814726279209
4,0.083966355114931751,0.083966355114931751,195.38260112341212
5,0.10796316487419833,0.10796316487419833,196.94337458767271
6,0.069103682775057032,0.069103682775057032,192.68722733421359
7,0.076796816279833896,0.076796816279833896,195.69916820586383
8,0.051593943856474513,0.051593943856474513,193.45142982875842
9,0.03991354643425165,0.03991354643425165,191.90537754754399
10,0.069685118937365828,0.069685118937365828,192.54656743959254
11,0.093379567385130799,0.093379567385130799,195.36037741040619
12,0.060817485370370197,0.060817485370370197,193.51243484507205
13,0.048494108829684621,0.048494108829684621,193.83475039907691
14,0.082228825850511417,0.082228825850511417,193.01791814639517
15,0.072595457942816938,0.072595457942816938,193.33022487784658
16,0.105025565117182,0.105025565117182,197.3308636659186
17,0.073793673077380384,0.073793673077380384,192.10078676744908
18,0.10350980181460205,0.10350980181460205,193.21291555332363
19,0.10141921643054927,0.10141921643054927,195.98883972097912
20,0.095364100089138426,0.095364100089138426,194.44475098829315
21,0.1099520469108852,0.1099520469108852,194.81484936222392
22,0.090227672860485372,0.090227672860485372,196.60501915529079
23,0.081663789899070499,0.081663789899070499,192.37183087955822
24,0.065172689959691207,0.065172689959691207,189.17849352470421
25,0.057656183605764966,0.057656183605764966,193.96706587755017
26,0.058951575373102118,0.058951575373102118,193.44281952343067
27,0.08558572027706686,0.08558572027706686,193.64131175690758
28,0.051827649150055388,0.051827649150055388,193.03828622660561
29,0.043347444269404359,0.043347444269404359,193.05395064694139
30,0.072782086119404968,0.072782086119404968,195.73122130073605
31,0.10485702913800013,0.10485702913800013,195.86607914251471
32,0.096271421528085391,0.096271421528085391,197.35078543412436
33,0.079717606757087153,0.079717606757087153,194.02989955803486
34,0.072217376103379818,0.072217376103379818,194.25555309452218
35,0.1208382093916482,0.1208382093916482,197.07342512843314
36,0.10204851555839148,0.10204851555839148,195.30515049721322
37,0.074837463046851072,0.074837463046851072,193.85130677185163
38,0.083140439656094259,0.083140439656094259,193.35478470786907
39,0.098387366653790193,0.098387366653790193,195.27831771981567
40,0.12109383611773801,0.12109383611773801,198.4829245972268
41,0.15735753865175522,0.15735753865175522,197.06880687494998
42,0.19284790158215415,0.19284790158215415,200.01785475038386
43,0.16840755020362802,0.16840755020362802,195.70111054108412
44,0.15687718755002697,0.15687718755002697,198.43409985404082
45,0.12583893115823247,0.12583893115823247,192.7391051230903
46,0.17235275369838057,0.17235275369838057,198.25501223749805
47,0.16065694243247858,0.16065694243247858,199.16841810403409
48,0.080567005025700661,0.080567005025700661,191.70027698155997
49,0.11284332819054299,0.11284332819054299,195.42122868536674
50,0.10313284708047843,0.10313284708047843,194.16547530287824
51,0.1515622701572443,0.1515622701572443,199.3901750841116
52,0.156082387717769,0.156082387717769,196.75740023252894
53,0.10821020884120665,0.10821020884120665,195.91886082688956
54,0.079959458207513615,0.079959458207513615,196.34636637729332
55,0.057430206803421036,0.057430206803421036,193.93375523379001
56,0.076297798203788639,0.076297798203788639,195.58864201462796
57,0.098629468178697388,0.098629468178697388,194.25612881982482
58,0.078814574861091474,0.078814574861091474,195.55892429893481
59,0.060300696359525133,0.060300696359525133,194.49173670002386
60,0.076791936948998191,0.076791936948998191,194.62499868458278
61,0.097440860304708388,0.097440860304708388,195.19695182647098
62,0.042872226513734117,0.042872226513734117,192.78894849978295
63,0.076611343375835708,0.076611343375835708,195.86486778909904
64,0.076262434942677176,0.076262434942677176,195.57254461288832
65,0.092604327007173484,0.092604327007173484,195.13735012792981
66,0.12423047841769089,0.12423047841769089,198.47717000493012
67,0.10130104634157744,0.10130104634157744,196.59440145486306
68,0.11207727008190113,0.11207727008190113,195.15319039026389
69,0.091849613994870793,0.091849613994870793,196.53299622099169
70,0.11916238334825249,0.11916238334825249,197.74584755697938
71,0.14938926494375057,0.14938926494375057,199.94358717493338
72,0.13998344051379635,0.13998344051379635,198.11472066208719
73,0.15869252980523957,0.15869252980523957,200.29037049417207
74,0.16860994336499036,0.16860994336499036,201.66647921789212
75,0.20606860345664443,0.20606860345664443,202.95740608672867
76,0.16314707075304455,0.16314707075304455,201.25174858990675
77,0.1894895518900121,0.1894895518900121,202.19125357736999
78,0.12879476179366128,0.12879476179366128,198.31243293122924
79,0.12780023201332505,0.12780023201332505,197.99198646463469
80,0.053444441965124025,0.053444441965124025,189.40065072792038
81,0.094936534293255104,0.094936534293255104,193.02558036602468
82,0.080796628921754418,0.080796628921754418,191.93215896244385
83,0.17313724724975693,0.17313724724975693,198.81120699251295
84,0.18405690493336957,0.18405690493336957,200.78907706037594
85,0.24774389869535537,0.24774389869535537,203.52236767420231
86,0.16469126528640193,0.16469126528640193,198.68447322823278
87,0.18605999923569472,0.18605999923569472,198.41585401691393
88,0.19740542290605737,0.19740542290605737,201.89776473424917
89,0.19589103345138473,0.19589103345138473,199.32070996841676
90,0.098232901615462304,0.098232901615462304,197.02743071459446
91,0.079528668268039684,0.079528668268039684,194.61682728145189
92,0.10255417175627848,0.10255417175627848,196.10469342866568
93,0.17593573924932765,0.17593573924932765,200.87348242052809
94,0.19588095004851214,0.19588095004851214,200.87065795701324
95,0.1298855004398575,0.1298855004398575,197.86838644401718
96,0.092660999331545396,0.092660999331545396,195.96917009774077
97,0.099300105288030766,0.099300105288030766,195.50374469803188
98,0.070712516281744311,0.070712516281744311,194.07640989321735
