873.170 8.447 1142.980 1176.120 1549.476 1142.883 15.710 0.000
1721.190 27.998 1154.900 1242.160 1601.918 1159.595 25.295 0.000
2600.720 15.142 1148.940 1201.150 1574.990 1151.152 16.544 0.000
3459.970 16.036 1152.990 1195.910 1600.791 1153.700 17.441 0.000
4322.600 17.176 1152.990 1200.910 1595.324 1154.331 19.353 0.000
5175.600 15.410 1154.900 1202.110 1595.252 1156.893 19.102 0.000
5169.470 33.422 1154.900 13191.940 25219.033 1351.468 1500.533 0.626
5141.010 18.974 1159.910 13281.110 21324.579 1552.861 2048.696 0.043
5111.720 26.749 1163.960 13295.890 22556.631 1757.046 2473.547 0.016
5082.360 25.104 1166.110 13309.000 21335.415 1963.286 2840.171 0.027
5056.610 22.341 1173.020 13315.920 21304.542 2170.685 3132.255 0.034
5042.590 17.611 1173.970 13320.920 25197.812 2374.854 3420.492 0.157
5020.910 19.107 1179.930 17307.040 29407.676 2583.783 3882.531 0.022
5022.810 18.254 1178.980 17333.980 33241.771 2781.429 4161.060 0.832
5001.910 20.284 1180.890 17339.940 33302.368 2992.126 4387.548 0.034
4971.720 21.547 1185.890 17347.306 26033.760 3211.440 4594.959 0.007
4955.460 18.378 1189.950 17358.060 25403.020 3423.138 4801.078 0.103
4942.840 13.653 1191.850 17362.120 25381.800 3633.994 4975.430 0.117
4935.060 14.485 1193.050 25279.050 37236.700 3841.433 5689.374 0.256
4941.030 21.339 1191.850 25361.060 37256.000 4038.700 6141.719 0.497
4923.710 12.796 1194.950 25372.980 37272.252 4255.949 6538.338 0.055
4892.020 44.782 1198.050 25377.990 34944.219 4487.669 6913.633 0.067
4908.650 12.439 1197.100 25380.850 33378.778 4675.422 7263.144 0.307
4904.140 13.990 1196.860 25379.900 29418.910 4881.752 7602.858 0.479
4882.420 17.463 1202.110 25415.900 33787.363 5109.591 7567.324 0.010
4864.190 17.138 1208.070 25411.130 37281.721 5333.403 7636.291 0.038
4845.400 13.014 1212.840 25407.080 34711.959 5561.535 7674.269 0.018
4836.630 10.715 1215.930 25885.471 33435.875 5777.764 7835.302 0.137
4821.780 19.456 1222.850 25542.459 33403.903 6001.585 7749.713 0.065
4799.860 13.057 1230.960 21693.940 31473.889 6236.619 7714.859 0.013
4798.500 18.201 1229.050 25995.505 37398.838 6446.703 8251.310 0.858
4790.000 13.565 1232.860 25779.962 36168.481 6666.244 8471.543 0.277
