736.000 9.647 1352.070 1421.930 1540.213 1356.264 21.854 0.000
1465.160 10.310 1360.180 1412.870 1799.904 1362.546 19.981 0.000
2205.120 13.419 1353.980 1440.050 1804.732 1358.031 23.254 0.000
2940.930 25.152 1353.980 1450.060 1796.010 1357.674 26.939 0.000
3671.960 21.135 1356.840 1434.090 1813.972 1359.225 24.605 0.000
4395.680 13.277 1361.130 1415.970 1811.071 1362.504 22.006 0.000
4387.040 23.447 1360.180 13427.970 29433.135 1592.464 1619.081 0.352
4363.880 26.088 1365.900 13499.980 21936.494 1829.913 2223.929 0.063
4349.580 19.486 1368.050 13515.000 25434.023 2065.612 2670.716 0.206
4326.590 12.655 1373.050 13530.970 21551.835 2307.397 3045.290 0.009
4305.810 19.980 1375.910 13541.940 21587.385 2549.812 3393.063 0.019
4292.250 17.908 1380.920 13547.180 17564.208 2790.936 3660.772 0.147
4267.650 18.795 1386.880 17540.930 32690.626 3040.640 4156.073 0.011
4250.980 11.988 1389.030 17571.930 29586.080 3287.497 4473.794 0.040
4240.950 12.944 1391.890 17580.030 33502.038 3530.574 4695.671 0.105
4226.430 10.261 1397.850 17586.950 29583.425 3779.071 4904.200 0.017
4214.390 11.160 1399.040 17595.050 25656.827 4026.677 5123.147 0.029
4198.030 10.794 1405.000 17600.060 25620.959 4279.682 5302.572 0.005
4187.350 20.871 1407.150 25588.990 33612.372 4529.802 6175.070 0.195
4177.010 10.254 1410.010 25609.970 37533.479 4779.127 6564.156 0.205
4175.920 11.758 1409.050 25617.840 37570.215 5020.506 6988.454 0.836
4171.890 7.811 1410.010 25621.180 33634.967 5262.831 7350.066 0.405
4157.990 9.387 1413.110 25625.940 33625.984 5521.606 7753.226 0.003
4157.710 9.992 1412.870 25622.130 29685.828 5759.712 8098.166 0.952
4117.100 14.413 1430.990 26065.110 37595.623 6061.442 8022.502 0.000
4121.740 10.702 1431.940 26887.890 37482.212 6295.784 8171.138 0.449
4110.070 9.879 1441.000 25660.040 36468.237 6558.071 8080.438 0.027
4095.560 9.225 1451.020 26694.060 37544.137 6824.890 8219.993 0.005
4081.460 9.031 1461.030 25858.556 33654.975 7091.476 8075.894 0.004
4060.970 8.330 1470.090 25681.182 33621.237 7375.391 8074.971 0.000
4057.030 8.188 1471.040 26557.186 37001.752 7626.283 8516.535 0.325
4050.120 14.430 1472.000 26971.100 37629.597 7886.043 8912.300 0.232
