1953.790 35.169 510.930 529.050 697.579 510.655 12.854 0.000
3927.130 35.550 507.120 535.010 691.180 508.103 10.585 0.000
5900.720 36.125 504.970 530.000 715.020 507.242 12.652 0.000
7656.720 570.965 506.880 1030.920 1075.980 521.229 81.692 0.000
7684.020 458.857 512.120 1065.970 1101.970 649.336 221.960 0.912
7942.050 68.454 945.090 1067.160 1117.388 753.958 241.955 0.128
7946.320 99.360 984.910 1065.970 1189.617 879.233 212.132 0.917
7962.910 133.445 1003.030 1069.070 1209.020 1002.813 31.110 0.769
7989.390 71.789 998.020 1097.920 21083.855 1124.409 1406.649 0.608
8029.680 52.304 993.010 17034.050 25053.695 1243.241 1980.858 0.192
8006.960 43.654 995.160 17065.050 25083.954 1370.988 2419.619 0.331
8020.390 32.872 994.210 17079.830 25138.071 1493.316 2776.561 0.471
8011.310 34.283 993.010 17094.850 37081.852 1619.558 3254.315 0.573
7986.070 30.463 996.830 17111.060 37107.940 1749.605 3594.788 0.116
7970.180 18.210 998.970 17117.980 37098.880 1878.032 3836.996 0.200
7965.460 47.232 999.930 17105.100 29021.352 2004.796 3895.402 0.785
7955.470 27.197 999.930 25068.040 41021.533 2133.025 4582.739 0.591
7974.660 14.930 997.070 25084.970 41063.554 2252.759 4914.127 0.085
7959.670 25.598 998.970 25097.850 41099.457 2382.578 5234.882 0.151
7970.220 17.008 998.020 25101.900 41091.920 2504.299 5507.624 0.319
7949.820 24.079 999.930 25115.970 45092.110 2637.079 5834.287 0.054
7951.150 19.513 998.970 25120.970 45080.532 2760.935 6096.965 0.899
7935.700 25.217 1001.120 25125.030 45045.924 2892.797 6370.403 0.164
7931.290 27.984 1001.830 25120.970 41059.653 3019.769 6645.042 0.730
7932.890 19.675 1002.070 25131.940 45050.393 3145.330 6830.358 0.890
7913.020 19.540 1003.980 25137.190 45128.831 3279.195 7048.064 0.045
7925.900 21.822 1002.070 25138.850 49023.616 3399.464 7226.568 0.204
7929.930 18.375 1001.830 25141.000 49039.724 3525.231 7416.118 0.677
7925.280 28.569 1002.070 25132.890 45108.729 3652.038 7560.620 0.687
7921.680 18.772 1003.030 25149.110 45070.198 3779.845 7757.112 0.756
7903.330 23.733 1004.930 25153.160 41108.826 3914.512 7917.520 0.086
7892.990 17.900 1005.890 25193.930 41122.027 4046.580 8110.043 0.312
