1778.560 30.738 555.040 734.090 783.566 561.094 27.564 0.000
3552.100 41.865 557.900 625.130 733.965 561.882 16.484 0.000
5270.720 67.065 561.000 733.850 789.378 568.021 26.433 0.000
7124.040 63.748 556.950 625.130 761.759 560.321 16.867 0.000
7136.640 43.358 566.010 1152.990 1181.732 699.321 234.867 0.631
7159.240 72.720 1039.030 1172.070 1231.347 836.645 268.551 0.436
7220.590 65.320 1093.150 1147.990 1276.020 967.875 231.499 0.076
7190.500 83.329 1108.170 1181.840 1303.050 1110.886 80.936 0.406
7289.390 53.035 1096.960 1175.880 21180.971 1232.836 1472.367 0.009
7310.300 21.768 1091.960 17150.160 25161.882 1365.793 2081.068 0.295
7354.790 27.902 1082.900 17169.950 25190.544 1493.153 2528.038 0.002
7378.010 19.740 1079.800 17181.160 25208.262 1623.571 2897.703 0.058
7369.940 24.982 1080.040 17198.090 37182.211 1761.286 3399.015 0.457
7361.090 16.488 1080.040 17210.960 37196.870 1898.670 3734.725 0.389
7319.390 27.988 1086.950 17218.830 37184.766 2045.670 3956.736 0.002
7308.220 17.203 1089.100 17209.050 29196.020 2185.750 4076.938 0.324
7337.220 21.425 1082.900 25171.040 41163.567 2312.763 4769.462 0.006
7358.970 15.273 1080.990 25184.150 41189.740 2442.237 5112.555 0.024
7344.820 16.386 1081.940 25193.930 41189.910 2582.927 5432.620 0.074
7354.710 20.748 1080.990 25197.980 45163.598 2715.046 5723.800 0.277
7349.450 14.947 1080.990 25208.000 45184.021 2852.899 6046.323 0.546
7344.430 18.467 1080.990 25214.200 45196.588 2990.519 6331.569 0.534
7319.160 18.218 1085.040 25223.970 45179.292 3137.700 6614.868 0.009
7290.790 20.453 1091.000 25223.970 41182.128 3285.413 6900.176 0.006
7309.350 13.007 1087.190 25230.880 45174.840 3414.881 7100.913 0.036
7324.850 15.643 1084.090 25233.030 45201.254 3543.933 7294.938 0.035
7322.800 15.763 1084.090 25237.080 49118.565 3681.726 7488.954 0.785
7316.170 17.789 1085.040 25238.990 49139.825 3820.889 7687.410 0.414
7304.720 24.229 1086.950 25250.980 49111.074 3962.858 7876.181 0.269
7297.280 15.782 1086.950 25263.070 45144.106 4103.488 8055.261 0.452
7261.250 28.879 1093.150 25240.900 41210.029 4260.744 8180.446 0.005
7252.430 16.037 1096.010 25248.050 41182.040 4403.275 8360.698 0.436
