470.88	464.20	934.12	931.02	471.83
470.16	464.92	931.02	930.07	479.22
468.97	470.88	925.06	933.17	471.83
468.97	470.16	929.83	936.03	474.93
468.02	469.92	931.98	931.02	476.12
464.92	470.16	937.94	930.07	473.98
467.06	465.87	925.78	930.79	476.12
468.02	464.92	928.88	934.84	472.07
465.87	469.21	928.88	930.07	476.12
467.06	467.06	936.03	932.93	470.88
468.02	469.92	931.98	931.02	473.02
468.97	472.07	929.12	936.99	469.92
468.02	473.02	933.89	933.17	468.97
464.92	463.96	931.98	932.93	470.16
468.02	465.87	926.97	931.98	468.97
467.06	471.12	927.93	930.07	475.17
469.92	468.02	926.02	938.18	469.92
468.97	468.02	929.83	931.02	472.07
465.87	470.16	928.88	934.12	471.12
476.84	471.12	930.07	931.02	468.97
470.16	473.98	932.22	935.08	470.88
468.02	463.96	926.02	931.02	473.02
469.92	468.02	935.08	930.79	473.02
468.02	473.02	929.12	931.02	477.08
468.02	470.88	929.12	934.12	472.07
469.92	468.02	932.93	927.93	471.12
469.92	468.02	934.12	934.84	473.98
471.12	470.88	931.02	932.93	471.12
472.07	473.02	929.12	931.02	468.97
468.02	470.16	926.97	937.94	473.02
467.06	468.02	927.93	935.08	471.12
470.16	468.97	932.22	929.12	474.93
468.97	463.96	928.88	926.02	471.83
469.92	465.87	931.98	936.03	471.12
468.97	468.02	931.02	929.12	471.12
470.88	470.88	936.03	932.93	474.93
473.98	479.22	931.02	930.07	473.02
468.97	473.98	926.97	936.03	471.83
467.06	472.07	924.11	930.07	470.16
469.92	469.92	935.08	928.16	475.88
473.98	471.83	927.93	932.93	476.84
470.88	473.98	927.93	935.08	471.83
470.88	468.02	929.12	931.98	471.83
473.98	466.11	932.93	930.07	470.88
469.92	468.02	928.88	934.12	472.07
473.98	473.98	929.83	931.02	474.93
468.97	469.92	928.88	937.94	471.83
467.06	468.02	930.79	929.83	472.78
468.02	465.87	932.93	931.98	475.88
466.11	468.97	928.16	931.98	471.83
468.02	468.97	927.93	934.12	473.98
469.92	466.11	924.83	931.02	470.88
468.02	472.07	931.02	935.08	474.93
470.88	473.02	931.02	931.02	471.12
469.21	470.88	930.07	937.94	470.88
471.12	465.87	928.16	933.89	470.88
470.88	467.06	935.08	933.89	471.12
470.88	465.15	931.02	931.02	473.02
470.16	467.06	933.17	926.02	471.12
469.92	465.87	930.07	936.03	470.88
470.16	467.78	935.08	935.08	473.02
470.88	464.92	936.03	931.02	470.88
473.98	471.12	930.07	931.98	468.97
469.92	464.92	927.93	935.08	470.88
466.11	468.02	933.89	929.12	472.07
468.97	468.97	932.93	932.93	478.03
470.16	463.96	930.07	933.17	473.98
470.88	470.16	925.06	931.98	474.93
469.92	472.07	932.93	934.84	472.07
466.11	469.92	934.84	931.02	468.97
469.92	470.16	928.88	929.83	469.92
468.02	468.02	931.02	933.89	471.12
468.97	470.16	931.02	932.93	470.88
467.06	465.87	936.03	928.16	470.88
467.06	471.12	931.02	930.07	475.88
468.97	467.06	928.16	931.98	472.07
469.92	464.92	931.98	935.08	471.12
465.87	470.88	929.12	932.93	472.07
466.82	468.02	935.08	933.89	468.97
474.21	473.98	931.98	928.16	471.12
468.02	467.06	931.02	936.99	469.92
469.92	465.87	927.93	929.83	469.21
469.21	466.11	935.79	932.93	478.98
469.92	469.21	931.98	931.98	474.93
468.97	465.87	931.02	936.03	469.92
470.88	469.21	930.07	931.02	472.07
472.07	468.97	934.12	929.12	473.02
473.02	468.97	931.02	931.98	474.93
471.83	468.97	930.07	931.02	471.83
468.02	469.92	925.06	939.85	472.07
471.83	472.07	931.02	931.98	470.16
472.07	472.07	931.02	931.02	479.94
473.02	466.11	926.02	931.02	472.07
468.02	468.97	928.16	938.18	473.98
469.92	468.97	930.07	931.02	471.83
472.07	469.92	935.08	930.07	475.17
473.98	468.02	931.02	931.98	478.03
473.98	468.97	931.02	941.04	477.08
469.92	468.97	932.93	936.03	473.98
468.97	468.02	935.08	931.02	474.93
468.02	467.06	930.07	928.16	470.88
469.92	467.06	928.16	937.94	473.02
473.98	468.02	930.07	927.93	472.07
470.16	468.02	936.03	932.93	473.02
473.02	475.17	931.98	930.07	474.21
468.97	464.92	928.88	929.12	472.07
468.02	469.21	931.02	936.03	473.02
469.21	464.92	927.21	930.07	475.88
468.97	468.97	933.89	925.78	475.88
468.97	466.82	929.83	931.98	473.02
468.02	468.97	926.97	935.08	475.17
466.82	464.92	926.97	935.08	469.92
468.02	468.97	933.89	929.12	469.21
473.02	473.02	931.02	931.02	471.83
468.02	463.96	932.22	936.03	468.97
470.16	469.92	927.93	929.12	472.07
468.02	464.92	932.93	929.12	475.88
468.97	463.96	933.17	932.93	473.02
470.16	471.12	926.97	934.84	469.92
468.02	468.97	931.98	933.89	473.02
468.97	463.96	932.93	934.12	472.07
469.92	471.12	931.98	932.93	471.12
470.88	468.97	926.02	930.07	469.92
471.83	467.06	929.12	936.99	469.21
466.82	470.16	932.93	932.93	473.02
470.88	473.02	936.03	931.98	473.02
470.16	467.06	931.98	932.93	473.02
465.87	468.97	930.07	938.89	472.07
464.92	468.02	931.02	932.93	470.16
467.06	471.12	932.93	933.17	469.92
473.02	473.02	931.98	933.89	476.12
468.97	473.02	932.22	935.08	475.88
468.02	468.02	926.97	933.89	474.93
468.02	477.08	936.03	931.02	478.03
469.92	470.16	931.02	928.88	474.93
466.11	467.06	932.93	933.89	470.88
470.16	473.02	929.83	938.18	477.08
468.02	467.06	931.02	931.02	470.16
473.02	470.88	934.84	931.02	473.02
468.02	470.88	929.83	926.97	469.92
463.96	471.12	927.93	936.99	471.83
471.12	473.02	930.07	931.02	480.18
468.02	473.02	935.08	931.02	472.07
468.97	466.11	931.02	928.88	474.93
468.97	467.06	926.97	936.99	473.98
464.92	467.06	930.07	930.07	469.92
466.82	469.92	932.93	930.07	471.83
476.84	475.88	931.02	931.98	477.08
473.02	468.97	929.83	933.89	475.17
468.97	470.88	927.93	932.93	470.88
466.11	470.16	936.99	931.98	478.98
465.87	473.98	931.02	931.02	473.02
469.92	467.06	930.07	927.93	473.98
467.06	472.07	932.93	937.22	475.17
467.06	471.12	927.93	928.88	472.07
468.02	470.88	933.17	934.84	471.83
468.02	471.12	926.97	931.02	473.02
468.02	468.97	930.79	931.98	469.92
468.02	470.16	930.07	930.07	478.98
468.02	466.11	934.84	929.12	472.78
468.02	466.82	928.88	926.97	473.02
468.02	469.92	928.88	938.89	471.83
466.11	465.15	930.07	930.07	473.02
468.97	470.88	934.12	933.17	470.88
473.02	473.98	934.12	929.12	472.07
466.11	468.97	927.93	935.08	473.02
468.97	468.02	932.93	937.94	471.12
468.02	468.02	926.97	929.12	474.93
470.16	471.12	932.93	931.98	470.88
468.97	469.21	931.98	931.02	476.84
469.21	466.82	929.12	936.99	470.16
469.92	468.97	926.02	931.02	469.92
476.12	472.07	933.89	928.88	470.88
469.92	469.92	931.98	931.02	473.02
469.92	465.15	929.12	934.84	475.17
469.92	467.06	932.93	933.17	478.03
468.97	468.02	934.12	929.12	473.98
468.02	470.16	931.98	931.02	471.12
465.15	464.92	929.83	935.08	469.92
464.92	467.06	927.93	932.93	470.88
469.21	471.12	931.98	932.93	471.12
469.92	473.02	931.98	931.02	471.12
466.11	464.92	929.83	934.12	472.07
468.02	466.82	933.89	936.03	476.84
466.11	468.02	927.21	928.88	471.83
475.88	468.02	933.89	928.88	469.92
467.78	468.02	933.89	928.88	472.07
466.82	466.11	930.07	934.12	471.12
466.82	466.11	931.02	929.12	469.92
469.92	473.98	936.99	930.07	474.21
472.07	472.07	926.02	935.08	469.92
468.97	465.87	930.07	932.93	477.08
468.02	468.97	929.12	932.93	474.93
468.97	464.92	933.89	931.98	468.97
470.88	467.78	927.93	928.88	469.92
466.82	465.87	929.12	931.02	469.21
469.92	466.11	930.07	933.89	469.92
466.11	463.96	930.07	932.22	473.98
472.07	473.02	940.08	928.88	471.83
468.97	467.06	929.12	931.02	472.07
468.97	464.92	932.93	937.94	473.02
467.06	470.16	930.79	931.98	472.07
470.16	468.02	936.03	931.02	471.12
465.87	470.88	931.02	931.98	473.02
468.97	466.82	934.12	932.93	470.16
467.06	471.83	927.93	933.17	473.98
470.88	474.21	936.99	930.07	471.12
470.88	468.97	933.17	929.12	474.93
468.02	467.06	929.83	934.12	472.07
469.21	463.96	931.02	933.89	481.13
468.02	468.97	934.12	931.02	472.07
468.97	470.88	932.93	931.02	473.02
468.97	463.96	934.12	927.93	471.12
468.97	468.02	930.07	941.99	475.88
469.92	471.12	930.07	929.12	472.78
474.93	478.03	940.08	929.12	473.98
470.16	469.92	935.08	931.98	472.07
473.98	468.02	931.98	934.12	475.88
471.12	470.88	932.93	935.08	473.98
470.88	471.12	935.08	931.02	470.88
471.12	463.01	927.93	931.98	470.88
468.97	468.97	927.93	936.99	471.83
469.21	471.12	929.12	934.12	472.78
473.02	468.02	936.03	933.17	479.94
475.88	469.92	931.98	931.02	478.98
470.88	470.88	934.84	931.98	475.88
473.98	466.11	934.84	936.03	480.18
468.97	465.15	932.93	930.79	474.93
469.92	468.02	936.03	929.83	476.12
468.97	464.92	931.02	932.93	475.88
470.88	467.06	930.07	936.03	474.93
470.88	464.20	927.93	931.98	475.17
476.12	469.92	935.08	930.07	473.02
471.12	466.11	930.07	929.12	472.07
473.02	467.06	931.98	936.03	475.88
472.07	469.92	929.83	933.17	474.93
470.88	464.92	933.89	930.07	473.02
473.02	468.97	929.12	931.98	474.21
470.88	469.92	930.07	934.12	473.98
472.07	471.12	928.16	932.93	473.98
472.07	474.93	933.89	931.02	472.07
471.12	469.21	931.98	932.93	476.12
473.02	468.97	934.12	930.79	480.89
480.18	468.02	927.93	936.99	476.84
468.97	472.07	932.22	929.12	472.07
467.06	467.06	936.03	931.02	475.17
470.16	466.11	931.98	931.98	475.88
468.97	469.92	931.98	936.99	473.02
471.12	470.16	931.98	929.12	475.88
473.98	467.06	936.99	931.02	473.98
469.92	464.92	930.07	932.22	472.78
472.78	465.15	931.02	935.08	476.84
471.83	467.06	926.02	930.07	474.93
471.83	463.96	936.99	931.02	471.12
471.12	466.11	933.17	936.03	471.83
471.12	462.06	935.08	935.79	473.98
472.07	470.16	931.98	935.08	472.07
472.07	468.97	929.12	931.02	474.93
471.12	472.07	935.08	931.98	473.98
472.07	468.97	931.98	929.83	478.98
468.02	472.07	930.07	939.85	473.02
469.92	470.16	933.17	931.98	471.12
468.97	469.92	935.08	931.02	473.02
473.02	473.98	931.98	933.17	473.02
470.16	465.87	931.02	935.08	472.07
473.02	468.02	930.79	931.98	473.02
475.88	468.97	934.84	931.02	472.07
473.98	472.07	931.02	931.98	475.17
471.12	469.92	936.99	941.04	478.98
470.88	468.02	928.16	936.03	473.98
471.12	471.83	936.03	933.17	471.12
468.97	465.87	935.08	931.02	473.02
472.07	467.06	933.17	935.08	469.92
472.07	469.21	931.02	938.18	471.83
482.08	473.98	931.02	935.08	471.83
478.03	469.92	939.13	931.02	472.07
473.02	470.88	931.02	934.12	476.84
472.07	473.98	934.12	996.11	476.12
470.16	473.98	931.98	958.92	472.07
468.97	473.98	933.89	952.01	472.07
470.16	472.07	931.98	950.10	473.02
468.02	471.12	931.98	957.97	473.02
473.02	475.88	932.93	950.81	477.08
474.93	475.17	931.98	948.91	473.02
472.07	468.97	930.07	950.81	474.93
471.12	471.12	931.98	952.96	476.84
472.07	467.06	932.93	952.01	471.83
467.06	467.06	931.98	949.86	475.88
473.02	471.12	939.85	948.91	473.02
471.12	468.02	932.93	1061.92	476.12
469.92	468.97	929.12	926.02	473.02
478.03	470.16	929.83	933.89	473.98
475.17	470.88	932.93	934.12	473.98
467.06	470.88	933.17	930.07	478.03
471.83	470.16	930.07	936.03	473.02
469.92	469.92	931.02	934.84	470.88
471.12	465.15	936.99	931.02	470.88
467.06	468.02	932.22	932.93	473.02
467.06	471.12	929.83	942.23	473.98
466.82	469.92	929.83	931.02	473.98
470.88	470.16	933.89	932.93	473.98
470.16	465.87	932.93	930.07	477.08
468.97	469.92	931.98	936.99	472.07
472.07	467.06	931.98	957.01	476.12
472.07	471.12	931.02	933.89	470.88
469.92	468.02	938.18	926.97	469.92
468.97	468.02	929.83	926.97	474.93
473.02	468.97	931.98	923.87	473.98
474.93	475.88	934.12	927.93	470.88
471.83	470.88	931.02	922.92	471.83
467.78	465.15	931.98	927.93	475.88
468.97	473.02	933.89	929.12	473.02
468.02	470.88	935.08	924.11	473.98
473.02	469.92	935.08	921.01	472.07
472.07	471.12	934.12	923.87	469.92
470.16	473.02	932.93	928.88	471.12
474.93	469.92	931.98	927.21	472.07
471.12	476.12	926.02	927.93	473.98
472.07	472.07	937.22	927.21	473.98
472.07	471.12	932.93	927.93	473.02
469.92	465.87	930.07	926.02	472.78
470.16	472.07	931.98	926.02	470.88
467.06	466.11	935.08	926.02	471.12
470.88	471.12	930.07	920.06	471.12
467.78	467.06	931.98	934.84	470.88
473.98	468.02	932.93	924.83	473.98
468.97	464.92	935.08	923.87	473.98
468.02	464.92	932.93	925.78	477.08
471.12	466.11	929.83	931.98	472.07
469.92	468.02	931.02	923.16	471.12
470.88	467.06	936.99	930.07	468.97
469.92	465.15	931.02	926.97	471.12
468.97	470.88	930.07	928.16	471.12
475.17	468.97	930.07	927.93	469.92
469.92	468.97	930.07	923.87	468.97
469.21	468.02	936.99	923.87	475.88
468.97	465.15	931.98	927.93	472.07
467.06	468.02	931.98	930.07	468.97
469.92	464.92	929.12	928.16	470.16
466.82	466.82	937.94	925.06	473.98
469.92	466.82	931.02	925.06	473.02
466.11	464.20	932.93	934.12	469.21
475.88	473.02	930.79	927.93	470.88
469.92	467.06	937.94	927.93	471.83
469.92	470.88	929.83	923.16	479.94
467.06	466.82	930.07	931.02	473.02
473.02	469.92	931.98	930.07	473.98
468.97	466.11	930.07	926.02	477.08
471.12	463.96	938.89	926.97	473.02
469.92	463.96	932.93	934.12	473.02
473.98	463.96	931.02	926.97	471.83
470.88	472.07	934.12	924.11	473.98
470.88	462.06	936.03	934.12	478.03
468.97	468.02	935.08	924.11	472.07
473.02	468.02	926.02	929.12	478.03
466.82	462.77	935.08	925.06	473.02
468.02	464.92	938.18	925.06	475.88
468.02	468.97	936.03	923.16	470.88
468.97	469.92	931.02	927.93	470.16
476.12	472.07	928.16	926.02	472.07
468.97	467.06	937.94	926.02	476.84
470.16	467.06	931.98	925.06	473.98
468.02	468.97	929.12	933.17	473.02
471.12	465.15	931.02	925.06	469.92
468.02	466.82	931.02	929.12	471.83
472.07	466.82	932.93	924.11	471.12
468.97	470.88	931.02	926.02	472.07
470.88	472.07	927.93	936.99	472.07
472.07	475.17	931.02	927.93	478.98
472.07	468.02	937.94	926.02	476.12
471.12	469.92	932.93	925.06	473.02
473.98	471.83	930.07	928.88	473.02
468.02	465.87	933.17	926.97	480.18
471.12	471.12	934.12	926.97	473.02
471.12	467.06	931.02	926.02	477.08
468.97	468.97	928.16	934.12	472.07
475.88	472.07	931.02	926.02	478.98
473.02	467.06	934.84	926.97	480.18
472.07	468.02	933.89	929.12	474.93
475.17	468.97	933.17	926.02	476.12
474.93	469.92	935.08	934.12	477.08
468.97	468.97	928.16	929.12	474.93
470.88	468.02	936.03	926.97	476.12
470.16	468.97	932.93	924.11	476.12
473.98	470.16	932.93	931.98	473.98
472.07	475.88	933.89	928.88	473.98
470.88	470.88	936.03	926.97	478.98
473.02	472.07	936.03	924.11	473.98
478.03	468.02	932.93	937.94	473.98
472.07	467.06	933.17	929.12	473.02
471.83	471.12	935.08	927.93	475.17
470.88	467.06	933.89	930.07	472.07
470.88	472.07	931.98	927.93	473.98
477.08	470.88	927.93	933.17	473.02
473.02	472.07	933.89	929.12	478.03
471.12	468.02	937.22	923.87	475.88
472.07	468.02	931.98	931.02	474.93
473.02	464.92	930.07	932.93	473.98
472.07	465.15	926.97	926.97	475.88
473.02	468.97	936.99	926.97	478.03
471.12	464.20	934.12	926.97	473.02
473.02	468.02	927.93	924.11	472.07
467.06	474.93	932.93	931.98	475.88
470.88	466.82	935.08	927.21	476.12
470.88	465.87	931.98	928.88	469.92
468.97	465.15	929.12	927.93	473.02
472.07	464.92	931.98	920.77	470.88
469.92	469.92	936.03	930.07	473.02
470.16	469.92	934.84	926.02	468.97
468.97	465.87	930.79	926.02	472.07
473.98	467.06	930.07	929.83	473.98
466.82	467.06	931.02	928.88	478.03
467.78	465.15	935.08	923.87	473.02
468.97	470.88	930.07	928.88	473.02
469.92	469.92	933.89	941.04	475.17
469.21	469.92	931.02	932.93	473.98
467.06	463.96	936.03	920.06	474.93
474.93	463.96	930.07	922.20	473.98
473.02	468.97	927.93	921.01	473.02
469.92	468.02	931.02	921.01	478.03
469.92	470.16	934.84	921.01	473.02
468.02	468.02	933.89	918.87	475.17
468.97	462.06	929.12	920.06	473.02
472.07	468.02	931.02	926.97	474.93
473.98	468.02	932.22	921.01	470.16
473.02	469.92	938.89	921.01	474.93
471.83	464.92	930.79	920.06	475.17
471.83	467.06	930.07	921.96	475.88
467.78	473.98	931.02	920.06	476.84
473.02	471.83	936.99	917.91	474.93
470.88	467.06	931.02	921.01	473.02
471.12	467.06	930.07	922.92	473.02
473.98	463.01	931.02	922.20	473.02
465.87	470.88	936.99	921.01	473.02
469.92	467.06	931.98	921.01	474.93
473.98	467.06	929.12	920.06	473.02
472.78	466.11	931.02	923.87	473.98
469.92	471.12	935.08	919.10	474.93
471.12	465.87	936.03	916.96	473.02
468.02	469.21	931.02	922.92	476.12
473.02	472.07	932.93	926.97	475.88
468.97	466.82	931.02	916.96	473.98
469.92	468.02	938.18	920.06	473.02
468.02	468.97	928.88	919.10	473.98
474.93	472.07	932.93	929.12	473.98
468.97	473.98	929.12	921.01	476.84
468.97	468.02	936.03	918.15	475.17
468.97	470.88	926.02	918.15	472.07
468.02	467.06	931.98	920.06	474.93
473.02	467.06	931.98	921.96	477.08
470.16	468.02	934.12	918.87	473.98
469.92	478.98	932.93	921.96	474.93
473.02	472.78	931.98	923.87	474.93
473.98	475.88	929.83	926.02	475.88
470.88	471.12	931.98	919.10	476.12
469.92	469.92	935.08	921.96	474.93
472.07	469.92	929.12	918.87	471.12
469.92	467.06	928.88	919.82	473.02
469.21	468.97	931.02	918.87	473.02
469.92	469.92	939.13	916.96	473.02
471.12	471.12	934.84	920.06	472.78
487.09	468.97	929.83	918.15	475.88
470.88	473.02	931.02	924.11	473.98
472.78	471.12	935.08	916.00	471.83
469.92	468.02	931.02	921.01	474.93
469.92	468.97	930.07	923.87	474.93
468.02	466.11	931.02	926.97	474.93
471.12	468.97	931.98	921.96	474.93
468.97	470.88	933.89	920.06	475.88
473.02	470.16	930.07	918.15	475.17
468.02	475.88	931.02	926.02	478.98
467.06	469.92	930.07	924.11	473.02
469.21	473.02	940.08	921.01	473.98
469.92	468.02	929.12	922.20	472.78
471.12	468.97	931.98	917.91	473.98
472.07	464.92	930.07	923.87	470.88
469.92	475.17	934.12	919.82	480.89
475.17	465.87	935.08	918.87	476.12
470.88	466.82	931.02	921.96	478.98
468.97	475.88	931.98	928.88	473.98
465.87	471.12	941.99	921.96	469.92
469.92	468.97	929.83	916.00	472.07
468.02	471.12	929.83	922.92	473.02
471.12	463.01	931.02	920.06	473.02
470.16	472.07	931.98	927.21	474.93
471.83	467.06	934.84	918.87	473.98
489.00	469.92	930.79	921.01	469.92
469.92	473.02	929.83	917.91	476.84
470.16	473.98	932.93	930.07	473.02
469.92	472.07	937.22	917.91	469.92
471.12	468.02	930.07	918.15	473.98
467.06	469.92	931.02	916.00	469.92
468.02	473.98	931.98	935.79	468.97
470.16	466.11	933.89	923.87	471.83
473.98	473.02	934.12	925.06	468.97
471.12	472.07	929.12	922.92	478.03
473.02	468.97	931.98	932.22	479.94
471.12	467.78	938.18	923.87	477.08
471.12	469.92	929.83	916.00	475.17
469.92	468.02	931.98	918.15	475.88
471.12	468.97	934.12	916.96	474.21
468.97	470.88	931.98	920.77	469.92
468.97	468.97	935.08	915.05	471.12
473.02	468.02	930.07	916.00	474.93
468.02	474.93	933.17	918.15	470.16
468.02	477.08	930.07	920.06	473.02
469.92	468.02	936.99	916.00	473.02
470.16	467.06	930.07	920.06	473.02
474.93	466.11	930.07	916.96	471.83
470.88	468.02	932.22	916.96	472.07
468.02	470.16	935.08	915.05	473.02
478.03	468.97	931.98	917.20	469.21
473.98	468.97	929.12	918.15	483.04
473.98	469.92	932.93	921.01	473.98
471.12	469.92	935.79	926.02	474.93
469.92	470.88	936.03	917.20	474.93
473.02	468.02	933.89	917.91	474.93
471.83	471.83	931.02	914.81	473.98
471.12	472.07	929.12	926.02	473.02
471.12	468.02	939.85	923.16	474.93
473.02	468.02	931.98	923.87	478.98
471.12	469.92	930.07	916.96	478.98
468.97	473.02	933.17	920.06	474.93
469.21	466.82	934.12	921.01	474.93
469.92	464.92	932.93	922.92	476.84
472.07	471.12	934.12	916.96	475.88
473.02	469.92	929.12	922.92	475.17
473.98	467.78	941.04	920.77	478.03
473.98	473.98	936.99	911.95	472.07
470.88	473.98	932.93	916.00	479.94
471.83	472.07	931.98	921.01	473.02
466.82	473.02	934.84	922.92	475.17
473.98	471.83	937.94	916.96	473.98
472.07	468.97	936.99	918.15	473.98
473.02	467.06	931.02	914.10	473.98
472.07	465.87	934.12	921.01	473.02
469.92	469.92	683.07	917.20	474.93
477.08	470.16	487.09	921.01	479.94
472.78	472.07	487.09	917.91	478.03
468.97	468.02	483.99	916.00	474.93
467.06	468.97	478.98	925.06	473.02
472.07	472.07	478.98	920.06	473.98
471.12	472.07	480.18	916.96	472.07
473.02	467.06	473.02	919.82	473.98
473.98	473.02	479.94	923.87	475.17
473.98	473.02	479.94	918.87	473.98
471.12	471.12	480.89	918.87	477.08
471.12	474.93	480.89	921.01	473.98
472.07	468.02	478.98	920.06	475.17
471.83	468.02	474.93	919.10	478.03
470.88	464.92	476.12	920.06	471.83
471.12	469.92	473.98	918.15	473.98
473.98	469.92	502.11	922.92	473.02
472.07	466.82	483.04	932.93	473.98
475.17	463.96	483.99	929.12	477.08
468.02	472.07	476.12	920.06	473.98
467.06	466.11	475.88	915.05	472.78
471.12	469.92	662.09	922.20	473.98
473.98	468.02	473.98	912.90	473.02
476.12	471.12	476.84	916.00	476.12
469.92	468.97	481.13	916.96	472.07
468.97	467.06	478.03	928.16	475.88
479.94	471.83	476.12	925.06	476.84
471.83	473.98	476.84	908.14	478.03
471.83	469.92	470.88	911.00	477.08
469.92	465.15	479.94	909.09	475.17
472.07	468.02	473.98	913.14	473.98
469.92	471.12	473.98	911.00	473.98
467.78	465.87	475.88	915.05	472.07
470.88	468.02	483.04	908.85	475.17
468.97	464.92	478.03	916.00	473.02
473.98	467.06	480.18	912.90	477.08
469.92	471.12	478.03	907.18	473.02
470.88	466.11	478.98	905.99	473.98
470.16	471.83	477.08	914.81	475.17
473.02	466.82	479.94	912.90	473.98
473.02	464.92	473.98	912.90	473.02
471.12	468.02	482.08	908.14	473.02
468.97	471.12	476.84	914.10	477.08
473.98	464.92	475.88	917.91	476.12
468.02	474.93	475.17	916.96	478.98
468.02	471.12	474.93	913.14	479.94
468.02	465.87	478.03	911.00	474.93
475.88	466.82	475.17	915.05	473.98
472.78	463.96	479.94	914.10	475.88
470.88	465.87	476.12	908.14	478.03
468.97	468.02	477.08	915.05	475.17
472.07	470.88	474.93	916.00	470.88
470.88	468.02	478.03	919.10	480.89
470.16	466.82	480.18	908.14	472.07
467.06	463.96	477.08	914.10	473.02
468.97	464.92	478.98	910.04	475.17
468.02	468.97	478.98	906.94	473.02
469.92	469.92	483.04	900.03	472.07
473.02	466.11	483.04	905.04	474.93
467.06	469.92	476.84	898.84	473.02
476.84	472.07	476.12	906.94	476.84
468.02	470.16	473.02	905.04	471.83
470.88	468.02	477.08	900.98	472.07
466.82	468.02	480.18	897.88	473.02
470.88	467.06	475.88	906.23	471.12
470.16	473.02	475.17	911.95	473.98
469.92	466.11	477.08	905.04	471.83
475.17	468.97	476.84	898.84	475.17
474.93	468.97	475.88	900.98	475.88
471.12	474.93	478.98	901.94	472.78
472.07	468.97	473.02	900.98	480.89
470.88	467.06	473.02	900.03	474.93
471.83	465.15	474.93	900.98	478.98
471.83	467.06	473.02	898.84	473.98
473.02	464.92	473.98	906.94	477.08
473.98	469.92	483.04	900.98	475.88
