2077.260 36.527 476.840 622.030 644.186 480.250 21.671 0.000
4231.700 53.259 469.920 496.150 643.970 471.508 11.266 0.000
6255.810 111.054 473.980 545.980 864.030 478.413 18.717 0.000
8337.310 100.872 474.930 530.960 869.040 478.636 18.530 0.000
8439.040 122.015 476.840 967.980 981.810 591.178 196.392 0.070
8513.020 99.830 876.190 997.070 1053.716 703.316 224.224 0.177
8563.820 98.533 905.990 1013.040 1106.367 815.749 197.502 0.292
8587.380 97.801 931.020 1009.940 1104.331 929.789 27.818 0.617
8628.630 57.573 924.110 1007.080 20999.704 1040.986 1355.069 0.293
8601.760 39.486 926.020 16958.950 24964.743 1160.267 1914.990 0.265
8613.120 78.673 924.110 16993.050 25011.060 1274.788 2335.398 0.705
8675.190 50.192 916.960 17002.110 25024.176 1380.540 2677.685 0.064
8657.850 34.104 917.910 17016.890 37012.501 1498.724 3134.411 0.404
8627.000 25.137 921.010 17034.050 37020.664 1619.949 3460.430 0.044
8604.050 28.883 922.920 17038.820 37016.841 1739.915 3694.670 0.089
8587.260 58.403 924.110 17031.910 29015.304 1859.650 3778.585 0.453
8608.230 29.548 922.920 24986.980 40618.607 1970.959 4404.005 0.354
8596.290 45.507 922.920 25011.060 40989.889 2089.527 4752.347 0.519
8602.700 43.163 921.960 25019.880 41028.980 2204.320 5058.468 0.763
8613.090 32.246 921.960 25023.940 41017.029 2317.962 5319.052 0.571
8621.790 17.242 921.010 25032.040 44950.206 2431.354 5624.274 0.487
8608.620 23.959 921.960 25040.150 44994.152 2550.438 5879.717 0.199
8586.010 16.889 924.110 25045.870 44948.367 2672.994 6143.906 0.034
8580.150 56.170 924.830 25043.960 37046.381 2791.406 6408.884 0.770
8575.750 27.818 925.060 25059.940 45002.940 2909.754 6595.989 0.836
8607.260 18.642 921.960 25048.970 45032.703 3014.764 6783.787 0.012
8576.420 34.183 924.830 25059.940 45017.048 3142.158 6975.166 0.032
8588.840 21.890 923.160 25057.080 48955.094 3253.126 7153.040 0.373
8575.850 25.728 925.060 25083.070 45026.292 3374.185 7357.502 0.264
8560.340 31.435 926.970 25063.990 41101.769 3496.892 7478.963 0.268
8552.100 28.212 927.210 25060.890 41048.050 3616.185 7629.210 0.566
8540.420 27.423 928.880 25058.980 40954.767 3739.767 7757.627 0.385
