726.550 8.363 1373.050 1477.000 1801.211 1373.865 25.855 0.000
1462.920 18.846 1359.940 1487.020 1797.312 1364.689 30.287 0.000
2196.880 11.651 1359.940 1472.000 1817.080 1363.094 23.357 0.000
2925.030 25.010 1359.940 1482.010 1806.672 1365.044 28.004 0.000
3662.600 19.031 1358.030 1479.860 1819.940 1362.668 27.571 0.000
4380.740 21.200 1362.090 1477.000 1836.657 1367.161 28.821 0.000
4368.870 14.594 1367.090 13433.014 21545.304 1599.252 1585.751 0.186
4361.210 21.079 1367.810 13499.980 21551.502 1831.006 2242.624 0.383
4331.480 18.785 1370.910 13520.000 21559.651 2074.212 2649.806 0.005
4313.900 25.785 1377.110 13533.120 29459.686 2313.660 3027.630 0.117
4297.520 15.530 1379.970 13544.080 21569.034 2555.023 3359.535 0.124
4281.080 16.561 1382.110 13549.090 17537.105 2798.091 3662.434 0.043
4259.240 16.813 1388.070 17546.890 33415.639 3046.545 4161.289 0.012
4238.850 13.264 1394.030 17576.930 29624.118 3297.380 4457.684 0.011
4230.760 7.281 1396.180 17586.950 33333.279 3539.049 4705.893 0.131
4211.080 19.691 1401.900 17596.010 29645.603 3792.345 4931.314 0.016
4195.930 11.440 1405.000 17604.110 25625.989 4044.061 5131.474 0.065
4178.100 7.585 1410.960 17607.210 25625.940 4301.198 5311.494 0.001
4180.050 14.959 1408.100 25597.100 37479.208 4537.239 6182.943 0.733
4168.100 11.638 1413.820 25618.080 37529.950 4790.352 6567.634 0.076
4162.030 15.502 1415.010 25621.890 37466.164 5037.328 6978.098 0.361
4156.710 7.594 1415.010 25627.140 37620.218 5284.132 7346.411 0.372
4150.500 10.159 1415.970 25629.040 33599.941 5531.044 7741.136 0.161
4138.720 7.803 1418.830 25632.140 29722.023 5786.871 8110.111 0.013
4122.280 7.325 1429.080 26852.759 37545.543 6055.031 8075.675 0.000
4113.310 11.553 1434.800 26741.695 37507.471 6310.237 8139.624 0.068
4095.120 13.089 1446.960 26298.896 37451.858 6580.547 8192.174 0.006
4076.590 11.384 1457.930 26146.037 36672.763 6855.540 8164.496 0.005
4069.440 13.710 1464.130 26143.070 33648.667 7113.483 8172.393 0.245
4051.630 8.449 1473.900 25736.090 33549.808 7390.262 8078.077 0.005
4049.690 4.112 1473.900 26585.897 37502.056 7640.756 8544.545 0.546
4038.790 11.235 1477.960 26841.880 37503.768 7907.120 8921.030 0.019
