1658.180 37.186 595.090 662.090 871.900 601.869 25.957 0.000
3332.730 26.703 597.000 618.930 824.694 598.918 14.331 0.000
4960.810 57.303 600.100 672.820 828.030 603.532 22.872 0.000
6439.640 472.529 602.960 1194.000 1211.880 619.935 92.831 0.000
6637.420 34.790 607.010 1235.960 1264.100 751.971 255.334 0.242
6651.260 34.797 1116.990 1244.780 1359.886 900.616 293.764 0.410
6665.720 49.530 1180.170 1262.190 1371.393 1048.529 254.032 0.484
6698.740 70.432 1191.140 1258.130 1380.920 1192.497 32.213 0.267
6750.090 30.649 1183.030 1291.040 21268.484 1331.297 1527.590 0.067
6778.310 35.290 1178.980 17235.040 25242.296 1472.971 2149.400 0.087
6792.540 32.022 1173.020 17257.930 25292.870 1616.856 2627.269 0.382
6823.100 25.964 1168.010 17267.940 25274.771 1756.277 3008.727 0.040
6799.460 18.113 1171.110 17289.880 37276.980 1908.774 3527.874 0.040
6798.340 19.071 1171.110 17308.950 37288.916 2056.130 3887.871 0.900
6793.850 20.278 1171.830 17306.090 37282.999 2204.358 4130.522 0.634
6741.210 30.123 1182.080 17297.980 29249.514 2369.593 4223.218 0.001
6791.750 20.472 1172.070 25257.110 41263.258 2499.417 4926.526 0.001
6785.980 15.002 1172.070 25275.950 41290.175 2648.164 5303.704 0.505
6789.040 14.384 1171.110 25285.010 41292.609 2793.913 5642.955 0.664
6790.120 11.895 1171.110 25290.010 45232.154 2940.737 5936.741 0.864
6784.280 12.238 1172.070 25300.980 45280.968 3090.939 6263.913 0.318
6779.330 17.623 1173.020 25310.990 45271.365 3239.968 6563.205 0.499
6774.600 17.485 1173.020 25322.910 45288.394 3389.632 6845.894 0.575
6755.950 26.762 1177.070 25308.130 41198.020 3546.763 7143.498 0.100
6763.490 13.248 1174.930 25336.030 45255.644 3689.957 7339.686 0.462
6762.310 17.494 1175.170 25331.970 49196.577 3838.310 7553.447 0.874
6758.500 19.859 1175.170 25338.537 45302.703 3988.487 7752.987 0.671
6766.940 7.785 1173.970 25339.840 49173.966 4131.390 7947.281 0.259
6752.520 17.206 1176.120 25330.070 45301.026 4288.320 8108.902 0.040
6752.120 12.053 1176.120 25333.880 45252.339 4435.884 8295.812 0.955
6732.830 12.955 1178.980 25333.170 41337.437 4596.316 8455.454 0.004
6718.850 27.255 1181.130 25348.304 41287.361 4754.939 8625.438 0.188
