869.770 4.782 1146.080 1173.970 1527.357 1147.322 13.655 0.000
1725.610 19.989 1151.800 1243.110 1338.895 1156.649 24.376 0.000
2594.790 20.569 1152.990 1193.050 1560.930 1153.769 16.101 0.000
3464.930 26.935 1149.890 1204.970 1594.403 1152.039 20.394 0.000
4321.680 32.947 1151.080 1207.830 1595.970 1154.583 20.653 0.000
5190.460 28.158 1152.040 1204.970 1602.022 1153.572 20.750 0.000
5160.280 37.496 1156.090 13179.060 21307.371 1353.861 1442.104 0.071
5131.500 36.637 1161.100 13285.880 25207.698 1555.766 2079.794 0.117
5106.200 28.839 1164.200 13294.940 21327.911 1758.735 2470.542 0.122
5077.240 23.483 1168.970 13309.960 25237.515 1965.174 2804.423 0.032
5073.260 20.001 1170.160 13314.010 21316.050 2163.743 3126.357 0.703
5056.010 18.080 1171.110 13318.780 14084.463 2368.370 3402.165 0.071
5033.120 18.142 1174.930 17286.060 29358.391 2577.617 3860.504 0.015
5004.780 21.516 1181.130 17332.790 29327.916 2791.828 4150.872 0.008
5001.440 19.408 1181.130 17335.180 27260.543 2992.761 4382.290 0.734
4983.600 19.865 1184.940 17344.000 29235.879 3202.933 4584.367 0.070
4965.200 13.943 1187.090 17355.920 25377.040 3416.496 4793.525 0.037
4944.480 21.395 1192.090 17361.880 25368.930 3633.591 4984.738 0.027
4950.000 20.514 1188.990 25341.030 37252.425 3830.388 5791.907 0.583
4933.470 18.282 1192.090 25357.960 37381.725 4044.969 6113.393 0.088
4928.840 19.103 1192.090 25369.170 37357.832 4250.537 6518.716 0.606
4928.320 10.053 1192.090 25372.980 37365.083 4454.011 6897.660 0.943
4913.160 20.165 1194.950 25379.900 33341.379 4671.286 7269.769 0.064
4908.980 12.413 1195.910 25377.990 29416.059 4877.204 7599.921 0.604
4879.000 18.047 1203.060 25424.000 37286.153 5112.622 7622.904 0.001
4875.330 12.556 1204.970 25396.110 33525.147 5321.469 7600.850 0.623
4859.130 19.212 1209.970 25431.131 33430.606 5544.395 7711.789 0.051
4839.310 15.133 1217.130 25418.712 37262.478 5773.366 7736.872 0.026
4818.560 13.779 1224.040 25396.110 33401.616 6004.949 7710.179 0.007
4806.030 7.781 1231.910 21716.115 33240.973 6229.724 7712.577 0.032
4801.050 7.774 1230.000 25750.842 37363.038 6443.145 8166.036 0.191
4802.190 9.707 1230.000 26548.150 37225.918 6649.389 8488.739 0.787
