1673.820 16.214 594.850 658.990 779.870 596.248 14.686 0.000
3326.760 18.141 599.860 619.170 818.010 599.998 14.234 0.000
4986.570 33.096 600.100 618.930 823.020 600.420 11.639 0.000
6575.100 77.078 601.050 653.030 852.110 607.155 18.931 0.000
6666.230 39.813 606.060 1213.070 1254.080 748.706 248.445 0.007
6633.900 47.458 1128.910 1264.100 1358.030 902.967 292.842 0.135
6698.050 65.973 1173.970 1265.050 1364.009 1043.461 251.853 0.031
6606.190 210.390 1187.090 1271.010 17296.746 1209.201 490.317 0.238
6734.980 34.717 1183.990 1297.000 21276.000 1334.312 1534.169 0.102
6784.950 17.283 1175.880 17232.890 25227.501 1471.477 2152.348 0.002
6814.680 29.854 1168.970 17253.160 25313.180 1611.488 2626.416 0.021
6825.050 33.394 1166.820 17267.940 29204.372 1755.690 3013.308 0.496
6818.790 28.714 1168.970 17287.970 37283.135 1903.986 3525.482 0.675
6819.070 28.221 1168.010 17302.040 37289.723 2049.514 3877.059 0.984
6791.180 21.484 1172.070 17309.900 37281.040 2205.084 4131.126 0.031
6762.920 18.508 1177.070 17297.030 29344.099 2361.904 4228.137 0.008
6790.420 19.277 1171.830 25259.970 41256.258 2500.100 4947.231 0.006
6798.420 21.103 1169.920 25274.990 41312.363 2643.845 5314.215 0.412
6797.080 14.098 1169.200 25283.100 41285.990 2791.364 5643.768 0.876
6796.780 14.830 1170.160 25289.060 41296.991 2938.203 5933.184 0.965
6791.160 13.132 1170.870 25300.980 45278.811 3086.927 6265.949 0.406
6784.280 10.586 1172.070 25309.090 45241.269 3237.083 6562.461 0.238
6773.560 18.447 1173.020 25327.920 45243.274 3390.617 6846.089 0.152
6755.430 18.676 1176.120 25310.040 37302.018 3546.533 7141.009 0.053
6759.310 17.658 1176.120 25330.070 45248.421 3692.792 7339.635 0.656
6758.150 20.132 1175.880 25331.020 45274.970 3841.885 7560.447 0.898
6757.860 11.946 1175.880 25341.990 49231.455 3989.137 7755.517 0.971
6764.120 14.805 1173.970 25341.990 49209.526 4133.241 7949.095 0.337
6763.500 12.965 1173.970 29220.100 49206.367 4281.773 8165.522 0.926
6755.590 14.103 1175.170 25341.990 45233.304 4434.186 8293.514 0.231
6744.940 8.017 1178.030 25326.970 41280.126 4588.473 8437.349 0.069
6715.390 26.722 1182.080 29241.949 45175.587 4758.293 8679.039 0.009
