1717.580 89.173 557.180 777.960 788.930 580.953 48.160 0.000
3508.690 91.465 558.850 764.130 849.960 568.750 34.706 0.000
5259.290 89.413 558.140 631.810 796.080 569.152 28.444 0.000
6972.810 116.023 562.910 647.070 831.130 572.388 29.614 0.000
7064.750 97.965 566.010 1204.970 1327.990 706.319 238.688 0.086
7129.660 95.137 1029.010 1173.020 1221.900 839.983 266.319 0.171
7159.270 97.329 1086.950 1237.150 1420.970 976.019 231.955 0.522
7244.310 128.167 1096.010 1261.000 1406.084 1102.427 47.056 0.132
7278.630 74.382 1093.150 1266.000 25172.203 1234.234 1465.729 0.498
7318.740 48.903 1086.950 17127.990 25209.544 1363.920 2060.918 0.196
7277.480 61.200 1089.100 17163.990 29140.214 1509.009 2527.443 0.132
7267.550 64.527 1088.860 17183.070 29143.408 1647.989 2888.831 0.742
7283.110 71.579 1088.860 17191.890 29194.120 1781.926 3226.381 0.634
7234.110 64.881 1095.060 17207.150 29194.746 1931.863 3507.590 0.146
7279.150 45.873 1091.000 17207.150 29188.556 2056.861 3754.842 0.108
7284.290 36.352 1089.100 17206.910 29169.838 2192.213 3979.294 0.795
7266.290 41.269 1091.000 21212.100 45189.625 2335.160 4524.190 0.339
7279.250 37.533 1090.050 25171.040 45206.474 2468.460 4981.671 0.495
7259.890 31.223 1091.000 25206.090 45261.002 2612.509 5361.676 0.250
7273.790 44.472 1089.100 25223.970 49073.481 2745.207 5718.137 0.454
7268.600 41.111 1090.050 25228.020 45228.130 2884.395 6014.828 0.800
7257.200 40.014 1091.000 25232.080 45173.850 3025.693 6302.513 0.559
7246.640 49.147 1091.960 25235.180 41249.651 3167.905 6563.596 0.623
7245.510 33.241 1092.910 25250.910 41272.443 3306.389 6806.700 0.955
7258.000 15.837 1091.960 29080.872 49091.694 3438.233 7052.534 0.328
7255.680 19.313 1091.960 29172.900 49184.399 3577.091 7287.772 0.784
7263.320 16.248 1091.960 29199.120 49183.327 3710.050 7502.028 0.376
7236.840 34.133 1093.860 29208.180 49179.242 3862.024 7699.576 0.056
7245.470 19.867 1093.860 29187.920 49154.132 3995.267 7850.031 0.522
7236.130 23.076 1094.820 29153.820 49155.000 4139.544 7981.115 0.370
7210.290 27.704 1097.920 29116.150 45269.438 4292.560 8140.045 0.046
7229.310 25.883 1096.010 29180.050 45202.861 4418.567 8384.190 0.150
