524.04	479.94	465.15	488.04
526.19	478.98	458.96	477.08
530.96	484.23	463.96	472.07
527.14	484.94	463.01	473.98
526.91	478.98	459.91	478.98
525.00	478.03	463.01	475.17
528.10	480.89	469.92	482.08
525.00	481.13	466.11	478.98
524.04	480.89	462.06	475.88
523.09	474.93	463.01	473.02
525.00	487.09	459.91	471.83
524.04	478.98	465.87	478.03
520.94	477.08	463.01	475.88
525.00	479.94	463.01	477.79
525.00	476.84	463.01	483.04
527.14	479.22	461.10	479.94
525.00	478.03	468.97	473.98
525.00	480.89	458.96	478.03
524.04	481.13	461.82	478.03
522.14	488.04	460.86	472.07
525.95	476.12	461.10	473.98
526.91	474.93	458.96	473.02
522.14	477.08	466.11	478.03
525.95	479.94	463.96	481.13
524.04	473.98	458.00	479.94
530.00	482.08	461.82	477.08
525.95	478.03	454.90	473.98
525.95	478.98	458.00	470.88
524.04	483.04	457.05	475.88
523.09	481.13	463.01	472.07
527.14	478.03	460.86	478.98
524.04	480.89	467.06	477.08
527.86	472.78	462.06	478.98
524.04	479.94	455.14	475.88
525.00	483.04	459.91	478.03
525.95	485.18	458.96	480.18
525.00	483.04	459.91	478.03
522.85	489.00	460.86	473.98
522.85	487.09	457.05	471.12
525.95	487.09	462.06	471.12
525.00	481.84	460.15	478.98
526.19	478.98	463.96	478.03
525.95	478.03	458.96	478.98
524.04	480.89	465.87	479.94
523.09	489.00	458.00	478.98
529.05	478.03	460.86	474.21
523.09	481.13	456.81	479.94
524.04	478.98	455.86	478.03
530.00	481.13	461.10	485.18
527.14	479.94	463.01	476.84
525.00	485.90	462.06	476.84
528.10	483.99	464.20	474.21
525.00	486.14	460.86	474.93
523.09	482.08	458.96	477.08
525.95	474.93	460.86	472.07
527.14	482.08	460.86	477.08
525.00	480.18	461.10	478.98
525.95	478.98	461.10	478.98
528.10	487.09	465.15	475.17
525.00	478.03	462.06	474.93
532.15	484.94	463.01	475.17
523.09	482.08	463.01	474.93
525.95	481.13	462.06	471.83
528.10	483.04	463.96	469.92
526.19	474.93	459.19	477.08
527.86	477.79	462.06	485.18
521.90	477.79	463.96	473.98
527.14	475.88	463.96	477.08
525.95	475.17	459.91	474.93
525.00	483.99	462.06	477.08
529.05	477.08	458.96	471.12
524.04	478.03	463.01	473.98
521.18	484.94	459.91	473.98
525.00	478.98	465.15	480.89
525.95	478.03	466.11	478.03
525.95	485.90	465.87	485.18
528.10	473.98	466.82	479.94
525.95	483.04	460.86	482.80
528.81	481.13	460.15	482.80
527.86	483.04	458.96	483.04
526.19	480.89	468.97	483.04
525.00	479.94	463.01	479.94
523.09	478.03	462.06	478.03
530.00	485.90	460.86	475.17
524.04	480.89	465.15	471.83
525.95	480.18	464.92	474.93
529.05	480.89	458.96	477.08
527.14	481.13	465.87	477.08
525.95	479.94	463.96	473.98
528.10	479.94	463.96	474.21
527.14	483.04	463.01	484.94
525.00	477.08	463.01	478.98
526.91	480.89	464.92	478.03
530.96	487.80	463.96	475.17
527.14	482.80	466.82	473.02
525.00	478.98	464.92	473.02
527.14	478.03	463.01	471.12
522.85	478.98	462.06	473.98
522.85	483.04	461.10	478.98
521.90	480.18	461.10	479.22
527.14	482.08	459.91	473.98
529.05	480.89	464.20	477.08
524.04	483.99	463.96	475.88
521.90	478.98	458.96	475.88
522.85	479.94	459.91	477.08
526.19	483.04	463.96	476.12
522.85	475.17	457.76	478.03
525.95	474.93	461.82	483.04
528.10	482.08	464.92	478.03
525.95	478.03	463.01	478.03
524.04	478.03	464.20	474.93
527.14	477.79	461.82	472.78
527.86	479.94	460.86	474.93
530.00	483.04	460.15	479.94
525.00	481.13	459.91	475.88
525.00	480.89	461.82	483.99
527.14	480.18	459.91	473.02
523.09	475.88	463.01	475.88
530.96	485.90	463.96	473.02
523.09	476.12	464.92	471.83
519.99	473.98	468.02	471.83
526.19	486.14	462.06	473.02
521.90	477.08	463.01	471.83
541.21	481.84	464.20	476.12
690.94	479.94	464.92	475.17
681.16	479.94	463.01	473.02
683.07	480.89	463.01	473.02
684.98	484.94	468.97	475.17
686.17	481.84	463.01	472.07
685.93	483.04	467.06	475.88
684.98	472.07	461.10	475.17
682.83	478.98	460.86	472.07
683.07	473.98	463.96	480.89
684.02	476.12	463.01	471.83
686.88	478.98	468.02	474.93
684.98	484.23	458.00	473.02
683.07	483.04	470.88	471.12
684.02	484.94	466.11	476.12
683.07	483.04	466.11	473.02
681.88	482.08	470.88	473.98
683.07	473.02	458.00	476.12
689.98	478.98	465.87	473.98
682.83	478.03	460.15	468.97
682.83	483.04	462.06	471.83
685.93	478.03	466.11	476.84
683.07	475.17	464.92	471.12
684.98	478.98	462.06	476.12
687.12	483.04	467.06	469.92
684.02	481.13	463.96	471.12
687.12	484.94	458.96	481.13
684.98	477.79	465.15	475.88
683.07	476.84	463.01	468.97
682.12	479.22	459.91	473.02
689.98	478.98	464.92	478.03
681.88	479.94	461.10	476.12
684.02	479.94	463.01	475.88
684.98	478.98	466.11	471.12
687.12	478.03	459.91	477.08
689.03	479.22	463.96	476.12
684.98	473.02	463.01	475.88
683.07	481.84	458.96	474.21
684.98	483.04	465.15	473.02
686.17	475.88	462.06	472.07
680.92	472.78	463.96	475.88
686.17	479.94	461.10	472.78
680.92	476.12	462.06	475.88
681.16	475.88	468.02	473.02
680.92	477.79	459.91	473.02
684.02	483.04	461.82	476.84
684.98	478.03	464.20	474.21
684.98	479.94	472.07	473.02
680.92	475.17	465.87	472.07
687.12	480.89	467.06	469.92
683.07	483.04	460.15	468.97
681.88	482.80	462.06	471.83
679.97	477.79	462.06	470.88
684.98	473.02	460.86	475.88
681.88	483.99	469.92	473.98
679.02	478.98	463.01	476.84
681.88	481.13	467.06	478.03
684.98	481.13	463.96	475.88
680.92	484.94	461.82	478.98
683.78	478.03	461.82	480.18
685.93	482.08	463.01	477.08
681.16	481.13	458.96	474.93
685.93	476.84	466.11	473.02
684.98	478.03	459.91	472.07
682.83	480.89	464.20	477.08
687.84	477.08	469.92	473.98
683.78	477.08	466.11	475.17
680.92	478.03	459.91	473.02
682.12	480.18	468.02	478.03
684.98	473.98	464.92	474.93
684.98	483.99	463.96	473.98
682.12	481.13	459.91	473.98
684.02	476.12	461.10	473.02
679.02	479.94	462.06	472.07
682.83	473.98	461.10	476.12
679.97	481.84	460.86	474.93
664.95	482.80	461.10	480.89
534.06	476.84	460.15	477.08
523.09	485.18	462.06	472.07
525.00	490.90	459.91	476.12
525.00	480.18	460.86	473.98
522.85	478.98	467.06	472.07
523.09	478.98	465.15	473.98
523.09	482.08	463.96	476.12
528.10	481.13	466.11	479.94
521.90	478.03	458.00	477.08
522.85	478.03	461.10	477.08
524.04	483.99	463.96	474.93
522.14	480.89	459.19	471.83
525.00	483.04	459.91	475.17
521.18	479.94	463.96	473.02
525.95	480.89	461.82	477.08
534.06	473.98	461.82	475.88
522.14	482.80	463.01	482.80
525.00	476.84	457.05	475.88
524.04	481.84	458.96	473.02
522.14	482.08	461.10	476.12
521.90	484.94	462.06	477.08
524.04	479.94	466.11	474.93
527.14	480.18	468.02	471.83
524.04	481.84	462.06	473.98
526.91	476.84	462.06	474.93
526.91	486.85	459.91	477.08
527.14	478.03	463.01	473.98
522.85	483.04	463.01	475.88
525.00	478.03	464.92	473.98
526.91	482.08	462.06	472.07
531.91	481.84	463.01	478.03
527.14	479.94	458.00	479.94
525.95	482.08	460.86	475.88
525.00	483.04	458.00	484.94
526.19	478.03	465.87	473.98
526.91	484.94	462.06	478.98
526.91	484.23	465.15	477.08
530.00	483.99	463.01	474.93
532.15	480.89	461.10	470.88
526.91	476.84	464.92	477.79
527.86	477.08	463.01	477.79
528.10	477.08	464.92	480.89
525.95	476.12	458.00	473.98
522.85	484.94	462.06	475.88
527.14	482.08	462.06	477.08
530.00	479.94	466.11	473.98
521.18	480.89	463.96	478.03
527.86	476.12	459.19	473.98
530.00	482.08	466.82	475.88
526.91	478.98	465.87	478.98
525.95	476.12	459.19	478.98
530.00	478.98	464.92	473.02
529.05	483.99	461.10	478.03
526.91	481.13	457.05	480.18
526.91	482.08	458.00	472.07
530.96	480.89	462.06	477.08
526.91	482.80	467.06	477.08
527.14	480.89	462.06	474.93
525.00	478.98	462.06	483.99
527.14	479.94	467.06	480.18
526.91	483.99	465.15	478.03
522.85	480.89	464.92	478.03
525.00	484.94	460.86	473.98
525.95	478.98	460.15	472.78
525.00	479.94	462.06	478.98
523.09	485.90	473.02	476.12
528.10	477.08	462.06	474.93
525.95	479.94	463.01	475.17
530.96	482.08	463.01	477.08
525.00	480.18	461.10	478.98
525.95	483.04	459.19	473.98
527.14	481.84	463.01	472.78
524.04	483.99	467.06	474.93
525.00	478.98	459.91	477.08
526.19	488.04	461.10	476.12
531.91	478.98	460.15	478.03
527.14	478.03	460.86	478.98
525.95	481.84	460.86	472.07
527.86	477.08	456.09	474.93
529.05	478.98	463.96	474.93
529.05	475.88	462.06	472.07
524.04	478.98	463.01	472.07
524.04	480.89	469.92	479.94
530.00	480.18	465.15	483.99
526.19	473.98	460.15	478.98
526.91	481.13	460.86	479.94
525.95	479.94	459.91	472.07
526.91	481.13	463.96	476.12
525.95	475.88	460.15	478.98
523.09	481.84	464.92	475.17
527.86	480.18	463.01	470.88
526.91	480.89	465.87	478.03
525.95	481.13	458.00	474.93
527.86	484.94	468.02	479.94
524.04	482.80	464.92	475.88
525.00	479.94	462.06	473.98
526.91	479.94	463.01	469.92
525.95	478.98	464.92	471.12
527.86	480.89	463.96	477.08
524.04	479.22	468.97	469.92
523.81	481.84	468.97	476.12
525.00	477.79	465.87	472.07
522.85	481.84	465.15	476.12
525.95	480.89	462.06	478.03
524.04	482.80	460.86	475.88
525.00	481.84	461.82	474.93
530.00	474.21	461.82	473.02
525.00	480.89	464.92	476.12
525.00	483.99	468.02	482.08
527.14	476.84	457.05	476.84
520.94	484.23	465.15	475.88
524.04	481.84	466.82	476.12
524.04	475.88	468.97	476.12
530.00	482.08	463.96	473.98
527.86	485.18	464.20	477.08
525.95	476.84	463.01	470.88
524.04	480.89	464.92	479.94
528.10	486.14	460.15	479.94
526.91	484.94	463.01	475.88
525.95	481.84	462.06	477.08
529.05	476.12	462.06	476.12
533.10	478.03	463.96	473.02
526.91	474.93	461.82	478.03
529.05	474.93	460.86	473.98
525.00	478.98	464.20	473.98
527.86	483.99	468.97	483.04
524.04	481.84	461.10	477.08
519.99	481.13	458.96	477.08
527.86	483.04	461.10	470.88
525.95	478.98	463.01	478.03
524.04	481.13	463.01	475.88
525.95	482.08	461.10	473.02
528.81	477.08	465.87	474.21
526.91	478.03	468.97	476.84
520.94	478.03	463.96	478.03
522.85	483.04	460.15	473.02
525.00	480.89	460.86	473.02
525.00	478.03	461.82	477.08
523.09	481.84	460.86	474.93
522.14	483.99	463.96	480.18
521.90	479.94	463.96	478.03
524.04	482.08	464.92	475.88
524.04	479.94	465.87	478.98
524.04	486.85	460.15	471.83
529.05	485.18	463.96	471.83
525.95	477.08	468.97	476.84
523.09	479.94	460.86	473.02
524.04	482.08	467.06	472.78
525.00	480.89	463.01	473.98
525.00	480.89	460.15	473.02
522.85	481.13	462.06	477.08
527.86	485.90	465.87	476.12
528.10	483.99	466.82	473.98
525.00	478.98	463.96	480.18
526.19	482.08	461.10	473.02
525.00	480.89	461.10	474.93
524.04	479.94	463.96	478.98
525.95	476.12	464.92	476.84
527.14	473.98	460.86	477.08
528.10	482.08	460.15	477.08
522.85	480.89	467.06	475.17
525.95	478.98	469.92	474.93
527.14	478.98	463.01	472.07
524.04	482.08	464.92	472.07
521.90	483.99	462.06	480.89
528.10	483.04	463.96	476.84
529.05	482.08	459.91	476.84
525.95	480.89	463.01	483.04
527.14	486.14	464.92	476.84
526.91	489.00	462.06	475.88
528.81	481.13	463.01	476.12
525.00	478.03	461.10	478.98
522.85	478.03	462.06	470.16
525.00	483.04	463.01	473.02
531.91	483.04	463.96	473.02
525.95	484.94	466.11	477.08
525.95	486.85	463.01	476.84
525.00	480.89	477.08	478.98
525.00	482.08	466.11	473.98
525.00	481.13	462.06	477.08
525.00	478.03	463.01	472.07
528.10	482.08	464.92	474.93
522.14	483.04	463.01	476.84
524.04	481.84	462.06	476.84
524.04	476.84	464.92	473.98
528.10	480.89	462.06	470.88
525.00	478.98	466.11	473.98
525.00	476.12	463.01	472.07
522.85	483.99	463.01	475.88
532.15	478.98	462.06	471.83
525.00	481.84	467.06	476.12
528.10	479.22	463.96	479.94
525.00	478.98	459.91	478.98
527.86	478.98	464.92	478.03
529.05	480.18	466.82	474.93
525.95	483.04	463.01	472.07
526.91	479.94	458.96	478.98
530.96	479.94	467.06	478.98
523.81	479.94	462.06	480.89
528.81	478.03	464.20	477.08
525.95	481.13	463.96	476.12
527.14	486.85	463.01	474.93
527.86	483.99	466.11	474.93
525.00	478.98	466.11	483.04
525.95	479.94	460.15	477.08
524.04	480.89	462.06	473.98
525.00	483.99	458.00	476.12
530.00	484.94	461.10	473.98
525.95	486.14	463.01	470.16
526.19	489.95	463.96	479.94
525.95	485.18	464.20	472.07
525.00	480.89	468.02	471.12
532.15	482.08	468.02	474.93
530.00	480.18	458.96	472.07
530.00	484.94	455.86	475.17
530.00	483.04	459.91	477.08
526.91	475.17	463.01	473.98
525.00	481.84	463.01	480.18
527.14	487.80	461.82	474.93
531.91	480.89	463.01	478.03
522.85	483.04	460.86	476.12
522.85	478.98	465.15	477.08
527.14	475.88	463.01	476.12
524.04	483.04	463.01	473.98
525.95	482.08	462.06	473.98
525.00	477.08	460.15	478.03
526.91	483.99	460.86	476.12
530.00	482.08	463.96	474.93
526.19	478.03	472.07	472.78
526.91	483.04	463.01	478.03
526.91	483.99	460.15	475.88
524.04	480.89	460.86	475.88
524.04	483.99	461.82	474.21
525.00	483.99	463.01	478.98
529.05	480.89	458.96	477.08
530.00	479.94	462.06	475.88
526.91	481.13	458.96	479.94
529.05	480.89	463.96	479.94
530.96	482.08	458.96	473.98
526.91	488.04	461.10	473.02
529.05	483.04	458.00	474.93
530.00	487.09	462.06	475.17
537.16	486.14	462.06	478.03
527.14	486.85	456.09	478.03
524.04	485.90	461.10	477.08
525.00	483.99	460.15	479.94
526.19	482.80	466.11	474.93
522.85	485.90	463.96	476.12
521.90	483.99	464.20	474.93
530.00	485.90	464.92	473.02
527.14	486.14	462.06	476.12
525.95	485.90	462.06	479.94
522.14	478.98	461.10	482.08
521.90	479.94	459.91	473.02
520.94	478.98	464.92	476.12
525.00	483.99	459.91	474.93
526.19	478.98	461.10	476.84
529.05	481.13	465.87	478.03
527.86	475.88	464.92	480.89
526.91	483.04	463.96	485.18
531.20	478.03	463.01	478.98
521.90	478.98	464.92	498.06
523.81	483.04	462.06	479.94
525.00	479.94	466.11	477.79
529.05	486.14	458.96	479.94
527.86	479.94	466.11	477.08
527.86	473.02	462.06	477.08
525.00	477.79	462.06	478.98
527.86	479.94	458.96	481.13
526.19	479.94	466.82	474.93
525.95	478.03	460.15	477.08
524.04	480.89	461.10	475.17
527.14	483.04	470.88	473.02
526.91	479.22	461.82	474.93
526.91	478.03	459.91	472.07
525.00	483.04	459.91	482.08
528.10	483.99	461.82	482.08
523.09	481.13	460.86	473.98
526.91	478.03	466.11	471.83
526.91	481.84	464.92	477.79
525.95	479.94	473.02	475.88
526.91	479.94	467.06	478.03
525.00	474.93	460.86	475.88
528.10	482.08	459.91	480.18
525.95	483.04	467.06	478.98
526.91	479.94	465.15	478.98
525.00	477.08	463.01	471.12
527.14	473.98	459.91	474.93
531.91	475.88	459.19	473.98
526.91	479.22	464.92	477.08
529.05	479.94	460.15	474.93
527.14	475.17	458.96	477.08
530.00	488.04	460.15	480.18
525.95	474.93	461.10	477.08
529.05	483.99	458.00	471.83
535.01	481.84	463.01	475.88
526.91	483.04	460.15	476.12
529.05	473.98	467.06	473.02
527.14	479.94	463.01	478.98
524.04	476.12	461.10	475.17
524.04	478.98	463.96	475.88
526.91	481.13	463.01	482.80
522.85	483.04	463.01	476.84
528.10	473.98	459.91	479.22
529.05	480.89	458.96	475.88
525.00	483.04	462.06	476.84
521.90	480.18	460.86	475.17
523.09	475.88	460.86	478.03
524.04	480.18	460.86	479.94
524.04	482.08	460.15	486.14
528.10	480.89	460.86	479.94
525.95	480.18	463.96	478.98
527.14	477.08	461.10	473.98
526.91	480.89	467.06	472.78
530.00	472.07	461.82	477.79
525.00	473.98	463.01	473.98
525.00	482.80	458.96	470.88
526.91	484.94	465.15	480.89
527.86	479.94	457.05	479.94
525.95	480.89	463.96	473.98
530.00	483.99	463.96	474.21
525.95	482.08	465.15	478.98
525.00	483.04	463.01	476.12
525.95	481.13	461.10	474.93
525.95	483.99	463.01	478.03
530.00	487.09	463.01	473.02
529.05	487.09	463.96	483.99
525.95	478.98	461.82	473.98
524.04	473.98	461.82	473.98
524.04	473.98	465.87	478.03
525.95	480.18	463.01	474.93
525.95	477.08	465.15	473.02
525.00	474.93	463.96	478.03
530.00	483.04	465.15	474.93
524.04	483.04	463.96	482.08
526.19	480.18	463.01	480.89
525.00	483.99	468.97	477.79
523.09	487.09	464.92	472.78
520.94	478.98	464.20	470.88
525.00	478.98	462.06	476.84
525.95	478.98	463.96	477.08
528.10	483.04	468.02	473.98
525.95	487.09	462.06	476.84
519.99	483.99	461.10	480.89
523.09	482.08	458.96	474.93
524.04	481.13	459.91	473.98
524.04	478.03	459.91	473.98
525.95	480.89	463.01	473.98
525.95	483.99	458.96	474.93
525.95	480.89	468.97	473.98
530.00	484.94	464.92	476.12
526.91	482.08	459.91	483.99
524.04	483.99	458.00	475.17
528.10	484.94	458.96	473.02
524.04	478.03	461.10	478.98
525.00	482.80	457.05	473.98
529.05	480.89	457.05	471.83
524.04	484.94	457.05	470.88
525.00	483.99	464.92	473.02
525.00	488.04	463.96	476.12
525.00	479.94	458.96	475.88
521.90	483.99	463.01	476.84
524.04	478.03	461.10	473.98
525.95	481.84	462.06	473.02
530.00	476.84	457.05	473.02
523.09	483.04	460.15	478.03
524.04	483.99	460.86	477.08
525.00	483.99	468.02	475.88
523.81	478.03	456.81	478.98
522.85	483.04	464.92	477.08
522.14	478.03	463.96	473.02
528.10	479.94	461.10	473.02
525.00	482.08	458.00	473.98
525.95	480.89	459.19	473.98
525.00	483.04	464.92	473.02
523.09	482.80	463.01	475.17
523.09	480.89	465.87	480.89
522.85	486.14	458.96	472.07
523.09	482.08	458.96	473.98
541.93	483.99	459.91	474.93
527.14	481.13	464.92	476.12
528.10	479.94	460.15	478.03
527.86	483.99	458.00	479.94
525.00	486.85	455.86	478.03
525.95	489.23	463.01	478.03
525.00	476.84	463.96	473.02
528.10	484.94	460.15	471.83
524.04	481.13	457.05	474.93
525.00	482.08	460.86	475.17
522.85	479.94	458.96	472.07
524.04	483.99	458.00	474.93
526.19	483.99	461.10	476.12
525.95	481.84	458.00	473.98
524.04	484.23	468.97	483.04
527.14	478.98	463.96	473.98
521.90	480.89	462.06	472.78
522.14	480.89	465.87	476.84
523.09	482.08	461.82	473.98
522.85	483.04	459.91	473.98
525.00	481.84	462.06	473.02
524.04	485.18	461.10	473.02
529.05	484.94	463.96	475.88
526.91	482.08	458.96	475.17
524.04	479.94	459.91	479.94
526.91	481.84	465.15	473.02
529.05	476.84	465.87	473.02
523.09	479.94	462.06	472.78
525.00	474.93	460.86	473.98
524.04	481.84	463.01	470.88
525.00	479.94	459.91	475.88
519.99	476.12	461.10	478.98
524.04	474.93	460.86	474.93
525.00	483.99	460.86	477.08
527.14	482.80	459.19	472.07
525.00	484.94	463.01	475.88
524.04	482.08	463.01	469.92
526.19	489.95	462.06	473.98
525.95	478.03	462.06	468.97
525.00	481.13	465.15	475.88
524.04	480.89	462.06	473.98
524.04	483.99	463.01	474.93
525.95	480.89	463.96	476.12
523.09	481.84	458.00	478.98
525.00	475.88	463.01	473.98
530.00	482.08	458.00	475.88
525.00	484.94	463.01	473.02
525.00	475.88	456.81	472.07
523.09	478.03	461.82	481.13
521.90	480.18	462.77	475.88
525.00	476.84	458.96	474.93
521.90	476.84	458.96	477.08
522.14	481.84	461.10	474.93
523.09	481.13	458.00	473.98
522.85	484.94	462.06	473.02
522.85	476.84	466.11	473.02
523.09	477.79	459.91	483.99
524.04	479.94	471.83	474.93
525.95	483.04	458.96	476.12
526.91	477.08	459.91	474.93
529.05	483.04	464.92	475.17
525.00	478.03	463.01	473.02
