1655.350 30.676 599.150 632.050 818.970 602.909 17.070 0.000
3317.860 24.251 599.860 620.130 818.970 601.585 11.902 0.000
4939.790 32.020 602.960 670.190 1188.040 606.115 30.309 0.000
6421.340 479.180 604.150 1235.960 1244.070 621.712 98.999 0.000
6639.040 39.875 607.010 1244.070 1285.659 751.782 251.772 0.207
6536.440 268.402 1135.110 1268.150 1331.003 916.444 291.029 0.285
6671.280 49.601 1178.980 1249.070 1375.404 1047.654 250.145 0.170
6680.650 72.190 1190.900 1272.920 1389.584 1195.714 31.029 0.752
6711.600 32.293 1188.040 1306.060 21278.860 1338.856 1535.392 0.262
6764.660 44.965 1181.840 17237.900 25255.875 1475.918 2151.869 0.011
6801.030 26.218 1173.020 17259.120 25297.150 1614.971 2625.232 0.054
6818.620 26.203 1167.770 17268.900 28716.411 1757.123 3013.644 0.172
6792.580 24.219 1172.070 17292.020 37280.818 1910.630 3531.377 0.042
6797.980 10.998 1170.160 17308.950 37300.110 2056.387 3898.843 0.553
6773.930 31.217 1173.970 17307.040 37287.000 2210.993 4107.144 0.051
6727.610 25.945 1183.990 17302.040 25319.788 2374.747 4209.530 0.003
6789.320 20.166 1173.020 25258.060 41259.152 2500.153 4925.982 0.000
6774.270 20.526 1174.930 25279.050 41293.922 2653.170 5296.800 0.134
6779.300 22.429 1173.020 25288.110 41301.209 2798.515 5645.506 0.626
6780.330 11.930 1173.020 25290.970 45187.466 2945.316 5938.947 0.905
6774.850 9.848 1173.970 25304.790 45311.272 3094.811 6270.688 0.302
6773.320 16.979 1173.970 25315.050 45284.030 3243.592 6568.189 0.818
6765.760 11.829 1174.210 25321.010 45258.218 3393.956 6853.205 0.289
6749.060 13.304 1178.030 25310.040 39759.504 3549.950 7153.505 0.012
6744.670 14.603 1178.030 25334.120 45266.681 3700.636 7359.507 0.513
6753.240 13.432 1176.120 25337.930 49161.637 3844.604 7561.001 0.212
6753.210 11.965 1176.120 25338.890 49201.459 3991.998 7756.955 0.996
6750.230 12.261 1176.120 25346.990 49232.010 4141.519 7957.888 0.608
6748.000 20.540 1177.070 29199.840 49202.003 4290.787 8158.795 0.784
6733.950 12.257 1178.980 25335.070 45211.626 4448.058 8287.559 0.099
6707.820 19.257 1183.990 25329.110 41270.597 4613.407 8413.922 0.004
6714.960 16.217 1182.080 25339.130 41295.662 4757.104 8625.939 0.406
