22.0,2
22.2,78
22.4,557
22.6,2395
22.8,6625
23.0,12953
23.2,18755
23.4,20506
23.6,17557
23.8,11406
24.0,6103
24.2,2591
24.4,988
24.6,459
24.8,360
25.0,335
25.2,411
25.4,419
25.6,548
25.8,1667
26.0,6331
26.2,15193
26.4,22774
26.6,22217
26.8,14853
27.0,7577
27.2,3163
27.4,1110
27.6,300
27.8,128
28.0,57
28.2,22
28.4,20
28.6,27
28.8,30
29.0,42
29.2,26
29.4,20
29.6,16
29.8,11
30.0,11
30.2,11
30.4,8
30.6,20
30.8,29
31.0,29
31.2,30
31.4,31
31.6,52
31.8,31
32.0,34
32.2,18
32.4,8
32.6,6
32.8,10
33.0,10
33.2,17
33.4,17
33.6,37
33.8,56
34.0,60
34.2,59
34.4,45
34.6,35
34.8,35
35.0,23
35.2,25
35.4,15
35.6,21
35.8,33
36.0,25
36.2,36
36.4,35
36.6,34
36.8,35
37.0,17
37.2,7
37.4,6
37.6,2
37.8,0
38.0,0
38.2,0
38.4,0
38.6,0
38.8,0
39.0,1
39.2,3
39.4,6
39.6,23
39.8,32
40.0,67
40.2,68
40.4,73
40.6,35
40.8,28
41.0,12
41.2,6
41.4,0
41.6,1
41.8,0
