18.2,110
18.4,967
18.6,4539
18.8,13049
19.0,25121
19.2,36441
19.4,39236
19.6,34105
19.8,22715
20.0,12898
20.2,5563
20.4,2302
20.6,803
20.8,254
21.0,124
21.2,104
21.4,95
21.6,74
21.8,100
22.0,77
22.2,75
22.4,51
22.6,30
22.8,30
23.0,19
23.2,19
23.4,16
23.6,6
23.8,8
24.0,4
24.2,1
24.4,0
24.6,0
24.8,0
25.0,0
25.2,1
25.4,1
25.6,2
25.8,6
26.0,4
26.2,8
26.4,8
26.6,8
26.8,5
27.0,9
27.2,7
27.4,5
27.6,3
27.8,4
28.0,0
28.2,3
28.4,1
28.6,1
28.8,0
29.0,0
29.2,4
29.4,3
29.6,3
29.8,11
30.0,29
30.2,64
30.4,76
30.6,112
30.8,118
31.0,110
31.2,73
31.4,50
31.6,30
31.8,18
32.0,11
32.2,14
32.4,5
32.6,5
32.8,2
33.0,5
33.2,0
33.4,2
33.6,2
33.8,0
34.0,2
34.2,0
34.4,0
34.6,0
34.8,0
35.0,2
35.2,1
35.4,8
35.6,20
35.8,31
36.0,44
36.2,48
36.4,35
36.6,25
36.8,15
37.0,7
37.2,2
37.4,1
37.6,0
