16000,7
16200,269
16400,1892
16600,5743
16800,11950
17000,18579
17200,22363
17400,20127
17600,16192
17800,17120
18000,11368
18200,6904
18400,3616
18600,2130
18800,2643
19000,5393
19200,9191
19400,11254
19600,10485
19800,8341
20000,5584
20200,3455
20400,2094
20600,1233
20800,693
21000,444
21200,310
21400,201
21600,160
21800,88
22000,68
22200,40
22400,31
22600,13
22800,10
23000,1
23200,3
23400,2
23600,0
23800,0
24000,0
24200,0
24400,0
24600,0
24800,1
25000,0
25200,1
25400,0
25600,0
25800,0
26000,0
26200,0
26400,0
26600,1
26800,0
