19.8,2
20.0,82
20.2,713
20.4,3390
20.6,10872
20.8,23038
21.0,34906
21.2,39373
21.4,36014
21.6,25111
21.8,14205
22.0,6623
22.2,2557
22.4,849
22.6,229
22.8,66
23.0,23
23.2,7
23.4,15
23.6,8
23.8,14
24.0,7
24.2,9
24.4,11
24.6,14
24.8,16
25.0,20
25.2,44
25.4,72
25.6,72
25.8,67
26.0,50
26.2,24
26.4,17
26.6,14
26.8,10
27.0,10
27.2,6
27.4,13
27.6,4
27.8,3
28.0,3
28.2,11
28.4,21
28.6,26
28.8,30
29.0,39
29.2,38
29.4,20
29.6,13
29.8,10
30.0,8
30.2,8
30.4,4
30.6,7
30.8,5
31.0,3
31.2,5
31.4,1
31.6,6
31.8,19
32.0,45
32.2,58
32.4,80
32.6,92
32.8,71
33.0,42
33.2,29
33.4,31
33.6,23
33.8,30
34.0,23
34.2,21
34.4,18
34.6,16
34.8,13
35.0,11
35.2,4
35.4,11
35.6,3
35.8,0
36.0,2
36.2,0
36.4,1
36.6,0
36.8,0
37.0,3
37.2,17
37.4,37
37.6,65
37.8,107
38.0,108
38.2,79
38.4,57
38.6,28
38.8,10
39.0,6
39.2,2
39.4,0
