15.8,21
16.0,74
16.2,557
16.4,1874
16.6,3544
16.8,5225
17.0,6632
17.2,7691
17.4,8291
17.6,8394
17.8,8534
18.0,10170
18.2,15090
18.4,20589
18.6,23320
18.8,22717
19.0,19202
19.2,13590
19.4,9095
19.6,5617
19.8,3490
20.0,2160
20.2,1325
20.4,851
20.6,575
20.8,361
21.0,288
21.2,201
21.4,185
21.6,117
21.8,83
22.0,51
22.2,27
22.4,14
22.6,7
22.8,8
23.0,6
23.2,3
23.4,2
23.6,5
23.8,0
24.0,1
24.2,1
24.4,0
24.6,0
24.8,4
25.0,1
25.2,1
25.4,1
25.6,0
25.8,0
26.0,0
26.2,0
26.4,0
26.6,0
26.8,0
27.0,0
27.2,0
27.4,0
27.6,0
27.8,0
28.0,1
28.2,0
28.4,0
28.6,0
28.8,1
29.0,0
29.2,0
29.4,0
29.6,0
29.8,1
30.0,0
30.2,0
30.4,0
30.6,0
30.8,1
31.0,1
31.2,0
