15.8,16
16.0,83
16.2,588
16.4,1892
16.6,3581
16.8,5197
17.0,6510
17.2,7814
17.4,8522
17.6,8337
17.8,8790
18.0,10354
18.2,15070
18.4,20150
18.6,23309
18.8,22546
19.0,19011
19.2,13783
19.4,9025
19.6,5741
19.8,3418
20.0,2169
20.2,1290
20.4,818
20.6,560
20.8,376
21.0,262
21.2,230
21.4,190
21.6,134
21.8,86
22.0,48
22.2,37
22.4,13
22.6,16
22.8,10
23.0,7
23.2,3
23.4,4
23.6,1
23.8,3
24.0,0
24.2,2
24.4,0
24.6,1
24.8,1
25.0,0
25.2,0
25.4,0
25.6,0
25.8,0
26.0,0
26.2,0
26.4,0
26.6,0
26.8,0
27.0,0
27.2,0
27.4,0
27.6,0
27.8,0
28.0,1
28.2,0
28.4,0
28.6,0
28.8,0
29.0,0
29.2,0
29.4,0
29.6,0
29.8,0
30.0,0
30.2,0
30.4,0
30.6,0
30.8,0
31.0,0
31.2,0
31.4,0
31.6,0
31.8,0
32.0,0
32.2,1
32.4,0
