15.6,3
15.8,21
16.0,96
16.2,626
16.4,1886
16.6,3884
16.8,5551
17.0,6785
17.2,7932
17.4,8630
17.6,8651
17.8,8577
18.0,10544
18.2,15106
18.4,20827
18.6,23674
18.8,22733
19.0,18389
19.2,13137
19.4,8541
19.6,5316
19.8,3195
20.0,2074
20.2,1291
20.4,813
20.6,495
20.8,344
21.0,238
21.2,175
21.4,132
21.6,110
21.8,71
22.0,60
22.2,27
22.4,22
22.6,13
22.8,6
23.0,5
23.2,2
23.4,2
23.6,2
23.8,2
24.0,0
24.2,4
24.4,0
24.6,2
24.8,0
25.0,0
25.2,1
25.4,0
25.6,1
25.8,0
26.0,0
26.2,0
26.4,0
26.6,0
26.8,0
27.0,0
27.2,0
27.4,1
27.6,0
27.8,0
28.0,0
28.2,1
28.4,0
28.6,0
28.8,0
29.0,0
29.2,0
29.4,0
29.6,0
29.8,0
30.0,1
30.2,0
30.4,0
30.6,0
30.8,0
31.0,0
31.2,0
31.4,0
31.6,0
31.8,0
32.0,0
32.2,1
32.4,0
