21.0,1
21.2,33
21.4,158
21.6,535
21.8,1383
22.0,2598
22.2,4007
22.4,5459
22.6,7026
22.8,8707
23.0,10742
23.2,12781
23.4,14211
23.6,15409
23.8,16193
24.0,16205
24.2,16189
24.4,15653
24.6,14482
24.8,12649
25.0,10130
25.2,6974
25.4,4263
25.6,2261
25.8,1137
26.0,446
26.2,200
26.4,77
26.6,26
26.8,11
27.0,3
27.2,4
27.4,0
27.6,0
27.8,0
28.0,0
28.2,0
28.4,1
28.6,0
28.8,0
29.0,2
29.2,1
29.4,0
29.6,2
29.8,0
30.0,5
30.2,1
30.4,1
30.6,0
30.8,0
31.0,0
31.2,1
31.4,0
31.6,0
31.8,0
32.0,0
32.2,0
32.4,1
32.6,0
32.8,0
33.0,0
33.2,0
33.4,3
33.6,7
33.8,4
34.0,4
34.2,0
34.4,1
34.6,0
34.8,0
35.0,1
35.2,1
35.4,1
35.6,0
35.8,1
36.0,0
36.2,0
36.4,0
36.6,0
36.8,0
37.0,0
37.2,0
37.4,0
37.6,0
37.8,0
38.0,0
38.2,0
38.4,0
38.6,1
38.8,2
39.0,3
39.2,1
39.4,0
39.6,1
39.8,1
40.0,0
