20.0,46
20.2,653
20.4,3069
20.6,10535
20.8,22038
21.0,34242
21.2,39963
21.4,36389
21.6,25637
21.8,14583
22.0,6876
22.2,2663
22.4,926
22.6,299
22.8,103
23.0,31
23.2,16
23.4,17
23.6,11
23.8,10
24.0,5
24.2,9
24.4,14
24.6,11
24.8,15
25.0,11
25.2,40
25.4,60
25.6,63
25.8,70
26.0,62
26.2,42
26.4,29
26.6,15
26.8,9
27.0,7
27.2,4
27.4,6
27.6,4
27.8,2
28.0,5
28.2,15
28.4,20
28.6,34
28.8,51
29.0,39
29.2,45
29.4,27
29.6,11
29.8,6
30.0,0
30.2,4
30.4,1
30.6,2
30.8,2
31.0,4
31.2,5
31.4,6
31.6,7
31.8,8
32.0,42
32.2,55
32.4,87
32.6,60
32.8,72
33.0,36
33.2,28
33.4,19
33.6,16
33.8,20
34.0,11
34.2,31
34.4,20
34.6,17
34.8,21
35.0,12
35.2,3
35.4,3
35.6,2
35.8,1
36.0,1
36.2,3
36.4,0
36.6,0
36.8,0
37.0,3
37.2,21
37.4,36
37.6,74
37.8,101
38.0,113
38.2,91
38.4,66
38.6,36
38.8,15
39.0,3
39.2,3
39.4,0
39.6,0
39.8,0
40.0,0
40.2,0
40.4,0
40.6,0
40.8,0
41.0,0
41.2,0
41.4,0
41.6,0
41.8,0
42.0,0
42.2,0
42.4,0
42.6,0
42.8,0
43.0,0
43.2,0
43.4,0
43.6,0
43.8,0
44.0,0
44.2,1
