0.0 0.0 0.0 0.0 0.0 0.0 0.0
-100.0 -50.89014462016087 -97.9018007115607 0.0 0.0 -2.7555563608672173e-05 -4.996747460239703e-09
-11.201019854073413 -1.0774081626863108e-08 -59.14382605015929 -100.0 0.0 -9.774736575707266e-10 -3.3306690738754696e-14
-99.93459053112001 -99.99999860779027 -24.064489515885445 0.0 0.0 -0.08421530906308483 -9.71445146547012e-12
-0.0009922235191139883 -9.283684931915559e-11 -99.9999999992768 0.0 0.0 0.0 0.0
-99.99817658568972 -0.13219182058733514 -99.73611044874703 -89.3143519285828 0.0 -0.004026652062949498 -10.417738658860642
-0.8778849555525103 0.0 -99.9999997785267 -100.0 0.0 -3.9171057508724516e-07 -4.301248246463274e-09
-100.0 -0.01440360803381946 -99.99979512323868 -0.15600712846036702 0.0 -1.7678466468495913e-07 -3.8191672047105385e-11
-19.07012344356981 -5.10702591327572e-13 -0.5300144277126662 0.0 0.0 -1.4432899320127035e-13 -0.0003618558898077495
-65.70052188130501 0.0 -0.7515515497208525 0.0 0.0 -7.571721027943568e-12 -69.70852415531947
-54.77503718784311 -3.790638980483152e-05 -2.0230308267616515 0.0 -0.00020803897272658745 -2.0378430276579707e-05 -3.8368801476425185
-50.573436410481484 0.0 -86.76775120706874 0.0 0.0 -0.002575070704835536 -5.792999105575047
-95.36903963880809 0.0 -50.445915478061124 -99.93990509124761 0.0 0.0 0.0
-99.95490412569512 0.0 -82.01490631014377 0.0 0.0 0.0 0.0
-98.08029865638791 -17.05153386753697 -97.94088478800289 0.0 0.0 -2.347011474057581e-11 -0.0026266843865307976
-99.99999999999771 -3.6637359812630166e-13 -99.94566059084129 0.0 0.0 -7.1165295878472534e-12 -1.2611612132396033e-05
-0.14515216513758533 0.0 -9.569839114783552 0.0 0.0 -0.2629302849530668 0.0
