15.6,1
15.8,20
16.0,85
16.2,600
16.4,1896
16.6,3744
16.8,5366
17.0,6671
17.2,7768
17.4,8556
17.6,8523
17.8,8618
18.0,10310
18.2,15107
18.4,20974
18.6,23886
18.8,22851
19.0,18554
19.2,13393
19.4,8481
19.6,5404
19.8,3322
20.0,2025
20.2,1254
20.4,816
20.6,508
20.8,358
21.0,237
21.2,187
21.4,157
21.6,104
21.8,86
22.0,49
22.2,20
22.4,15
22.6,17
22.8,6
23.0,7
23.2,4
23.4,5
23.6,2
23.8,0
24.0,2
24.2,0
24.4,0
24.6,1
24.8,2
25.0,0
25.2,0
25.4,0
25.6,0
25.8,0
26.0,2
26.2,0
26.4,0
26.6,0
26.8,2
27.0,0
27.2,0
27.4,0
27.6,0
27.8,1
28.0,0
28.2,0
28.4,0
28.6,0
28.8,0
29.0,0
29.2,0
29.4,1
29.6,1
29.8,0
30.0,0
30.2,0
30.4,0
30.6,0
30.8,0
31.0,0
31.2,0
31.4,0
31.6,0
31.8,0
32.0,0
32.2,0
32.4,0
32.6,0
32.8,0
33.0,0
33.2,0
33.4,0
33.6,0
33.8,0
34.0,0
34.2,0
34.4,0
34.6,0
34.8,0
35.0,1
35.2,0
