16000,7
16200,248
16400,1638
16600,5326
16800,11088
17000,18114
17200,22820
17400,20706
17600,16737
17800,18482
18000,12806
18200,7491
18400,4031
18600,2345
18800,2713
19000,5448
19200,9351
19400,10934
19600,9829
19800,7356
20000,4927
20200,2932
20400,1756
20600,1072
20800,610
21000,402
21200,284
21400,180
21600,127
21800,88
22000,58
22200,37
22400,26
22600,14
22800,2
23000,5
23200,3
23400,1
23600,1
23800,1
24000,0
24200,1
24400,0
24600,0
24800,1
25000,1
25200,0
25400,0
25600,0
25800,0
26000,0
26200,0
26400,0
26600,1
26800,0
