19.8,1
20.0,42
20.2,645
20.4,3331
20.6,10694
20.8,22332
21.0,34777
21.2,39611
21.4,36543
21.6,25110
21.8,14591
22.0,6587
22.2,2613
22.4,867
22.6,228
22.8,68
23.0,20
23.2,10
23.4,16
23.6,16
23.8,6
24.0,8
24.2,7
24.4,12
24.6,16
24.8,15
25.0,13
25.2,51
25.4,59
25.6,56
25.8,45
26.0,38
26.2,29
26.4,30
26.6,21
26.8,12
27.0,6
27.2,9
27.4,8
27.6,8
27.8,9
28.0,6
28.2,16
28.4,17
28.6,46
28.8,32
29.0,42
29.2,22
29.4,18
29.6,10
29.8,11
30.0,9
30.2,5
30.4,3
30.6,1
30.8,2
31.0,3
31.2,6
31.4,6
31.6,10
31.8,24
32.0,44
32.2,66
32.4,86
32.6,92
32.8,56
33.0,39
33.2,31
33.4,19
33.6,18
33.8,21
34.0,20
34.2,31
34.4,18
34.6,21
34.8,14
35.0,14
35.2,11
35.4,5
35.6,3
35.8,4
36.0,2
36.2,5
36.4,4
36.6,2
36.8,4
37.0,7
37.2,18
37.4,34
37.6,86
37.8,90
38.0,113
38.2,80
38.4,55
38.6,23
38.8,10
39.0,3
39.2,2
39.4,0
