0.0 0.0 0.0 0.0 0.0 0.0 0.0
19.0 1.0 3.0 -17.0 -30.0 -12.0 -27.5
-2.0 -10.0 -2.0 36.0 -11.0 -19.0 -30.0
8.0 5.0 -5.0 -41.0 -17.0 -7.0 -61.0
-10.0 -11.0 15.0 -10.0 -44.0 -42.0 -45.0
10.0 -3.0 7.0 5.0 -11.0 -10.0 -27.0
-6.0 -21.0 18.0 21.0 -15.0 -15.0 -15.0
21.0 -6.0 17.0 0.0 -15.0 -15.0 -33.0
-3.0 -12.0 -7.0 -22.0 -21.0 -24.0 -31.0
0.0 -25.0 -4.0 -28.0 -33.0 -20.0 155.0
0.0 -6.0 0.0 -20.0 -3.0 -15.0 20.5
0.0 -15.0 -4.0 -32.0 -18.0 -10.0 -17.0
4.0 -20.0 1.0 7.0 -25.0 -36.0 -56.5
8.0 -18.0 9.0 -14.0 -28.0 -30.0 -39.0
5.0 -1.0 0.0 -11.0 -15.0 -24.0 -40.0
20.0 -12.0 10.0 -18.0 -10.0 -23.0 -9.5
-8.0 -18.0 -15.5 -11.0 -33.0 -6.0 -68.0
