865.6280497169338 577.0886649337924 1125.9369285223822 1028.5480695062035 1205.9870677661859 892.6105099031112 1837.2750676724484
876.1556744566324 576.8219486923144 1111.6341228850736 984.6528998524435 1206.989513591564 893.9232658238674 1854.3997856582505
866.8329407850553 571.8159353532974 1109.4303452482422 989.2416707545946 1215.892190743978 895.1659111491314 1825.5130933428654
862.2592459777645 573.7850137613561 1115.0394901296743 1015.0317026831702 1171.8945312773278 898.452895940058 1850.5560439799556
895.4062937743179 578.1224859089692 1125.7093115051755 1005.237201625664 1232.1119480365246 897.7212938896347 1836.305372060174
18045.569023081 579.171208933453 1114.8446916806886 943.2155577886646 1212.3496092833334 895.3390873766307 1829.4385741237656
865.4221894161291 576.5358544423297 1105.101147239914 1053.3269885083973 1193.5552235510695 898.2728180806479 1859.2638053831815
864.9581427616678 569.0243772648303 1086.4713685963177 971.716249968685 1207.0814288001106 891.9393982698532 1844.2586489665243
870.6434484980315 584.3420009689926 1101.8653003578956 942.5747429084994 1200.5510225976655 902.6957930649505 1854.7795056944321
868.6587510537021 573.9639128721508 1117.4403143948678 1010.2462533163599 1185.084578215797 899.5136661680909 1851.5365402031616
871.0423937326084 616.8179152228976 1079.5994525848319 892.6158777037971 1252.0922650053535 892.4974349520382 1837.2100238494934
868.934923034733 565.6025974422981 1101.5313174231107 1034.9691142195963 1215.4673986530315 900.2121732840061 1862.9770716463606
870.997548684787 576.0519529152535 1117.2774721200979 969.1447485686456 1204.7939152219194 896.6277067692071 1854.9472431142517
864.8436427704119 575.2832915058245 1094.791044453485 1008.1284275740538 1197.8896623989838 890.4388578291934 1841.0974736144874
868.0662587528653 578.1499970076399 1112.6703866104058 977.8328185465119 1208.9419821370004 894.3178363429331 1833.8177664301454
867.1352641146365 572.3491472011641 1126.2195895103896 945.8088195001492 1190.1301957405594 893.2595914287401 1853.6959825998315
863.2686038927346 573.8744750091239 1107.500985755584 1018.7498376363933 1192.9617102873474 899.6327401773444 1848.4181257280982
