22.0,2
22.2,49
22.4,469
22.6,2017
22.8,5650
23.0,11818
23.2,17891
23.4,20423
23.6,18420
23.8,12311
24.0,6866
24.2,3138
24.4,1168
24.6,576
24.8,339
25.0,354
25.2,375
25.4,410
25.6,527
25.8,1444
26.0,5647
26.2,14199
26.4,22333
26.6,22820
26.8,15776
27.0,8152
27.2,3369
27.4,1250
27.6,399
27.8,125
28.0,47
28.2,28
28.4,15
28.6,19
28.8,21
29.0,25
29.2,30
29.4,30
29.6,20
29.8,7
30.0,9
30.2,7
30.4,9
30.6,13
30.8,19
31.0,29
31.2,30
31.4,57
31.6,53
31.8,46
32.0,36
32.2,25
32.4,6
32.6,8
32.8,7
33.0,7
33.2,12
33.4,31
33.6,41
33.8,50
34.0,50
34.2,59
34.4,41
34.6,36
34.8,22
35.0,21
35.2,17
35.4,24
35.6,21
35.8,27
36.0,34
36.2,38
36.4,33
36.6,43
36.8,49
37.0,26
37.2,14
37.4,4
37.6,1
37.8,1
38.0,0
38.2,0
38.4,0
38.6,0
38.8,1
39.0,0
39.2,0
39.4,10
39.6,21
39.8,40
40.0,64
40.2,86
40.4,77
40.6,39
40.8,33
41.0,10
41.2,3
41.4,1
41.6,0
