21200,1
21400,2
21600,4
21800,1
22000,0
22200,1
22400,0
22600,1
22800,1
23000,0
23200,1
23400,0
23600,2
23800,1
24000,2
24200,1
24400,0
24600,0
24800,0
25000,0
25200,1
25400,0
25600,0
25800,1
26000,0
26200,0
26400,0
26600,1
26800,0
27000,2
27200,0
27400,0
27600,0
27800,2
28000,9
28200,5
28400,15
28600,35
28800,61
29000,61
29200,86
29400,68
29600,68
29800,35
30000,18
30200,8
30400,2
30600,3
30800,1
31000,1
31200,0
31400,0
31600,0
31800,0
32000,0
32200,0
32400,0
32600,0
32800,1
33000,0
33200,0
33400,0
33600,0
33800,0
34000,0
34200,0
34400,1
34600,1
34800,0
35000,1
35200,1
35400,4
35600,3
35800,3
36000,3
36200,2
36400,0
36600,0
36800,0
37000,0
37200,0
37400,0
37600,0
37800,0
38000,0
38200,1
38400,0
38600,0
38800,0
39000,0
39200,0
39400,0
39600,0
39800,0
40000,0
40200,0
40400,1
40600,0
40800,1
41000,0
41200,0
41400,0
41600,0
41800,1
42000,0
42200,0
42400,1
42600,0
42800,0
43000,0
43200,0
43400,0
43600,0
43800,0
44000,0
44200,0
44400,0
44600,0
44800,0
45000,0
45200,1
45400,0
45600,0
45800,0
46000,0
46200,0
46400,0
46600,1
46800,0
47000,0
47200,0
47400,0
47600,1
47800,0
48000,0
48200,0
48400,0
48600,0
48800,0
49000,0
49200,0
49400,0
49600,0
49800,0
50000,0
50200,0
50400,0
50600,0
50800,0
51000,0
51200,0
51400,1
51600,0
51800,0
52000,0
52200,0
52400,0
52600,0
52800,0
53000,0
53200,0
53400,0
53600,0
53800,0
54000,0
54200,1
54400,0
54600,0
54800,0
55000,0
55200,1
55400,1
55600,0
55800,3
56000,1
56200,1
56400,1
56600,1
56800,2
57000,0
57200,0
57400,0
57600,0
57800,2
58000,0
58200,0
58400,1
58600,0
58800,1
59000,0
59200,0
59400,1
59600,1
59800,1
60000,1
60200,6
60400,2
60600,2
60800,6
61000,6
61200,3
61400,7
61600,8
61800,11
62000,13
62200,4
62400,8
62600,3
62800,7
63000,2
63200,5
63400,5
63600,6
63800,0
64000,9
64200,3
64400,5
64600,9
64800,11
65000,2
65200,4
65400,1
65600,5
65800,6
66000,4
66200,7
66400,1
66600,2
66800,4
67000,7
67200,8
67400,1
67600,13
67800,9
68000,14
68200,9
68400,12
68600,12
68800,18
69000,18
69200,18
69400,22
69600,13
69800,17
70000,11
70200,11
70400,9
70600,5
70800,5
71000,8
71200,5
71400,4
71600,7
71800,10
72000,4
72200,6
72400,5
72600,5
72800,9
73000,5
73200,6
73400,5
73600,8
73800,6
74000,8
74200,9
74400,7
74600,10
74800,5
75000,8
75200,1
75400,10
75600,10
75800,6
76000,5
76200,5
76400,7
76600,8
76800,4
77000,8
77200,7
77400,10
77600,5
77800,4
78000,5
78200,5
78400,3
78600,8
78800,5
79000,4
79200,10
79400,7
79600,7
79800,3
80000,11
80200,5
80400,9
80600,4
80800,12
81000,3
81200,8
81400,7
81600,11
81800,6
82000,7
82200,6
82400,6
82600,5
82800,5
83000,5
83200,10
83400,5
83600,4
83800,6
84000,7
84200,12
84400,7
84600,5
84800,11
85000,7
85200,6
85400,9
85600,5
85800,5
86000,5
86200,10
86400,4
86600,9
86800,11
87000,6
87200,6
87400,9
87600,9
87800,7
88000,7
88200,9
88400,6
88600,10
88800,7
89000,7
89200,5
89400,4
89600,6
89800,3
90000,7
90200,2
90400,8
90600,6
90800,8
91000,7
91200,5
91400,6
91600,5
91800,2
92000,4
92200,8
92400,4
92600,7
92800,6
93000,5
93200,8
93400,3
93600,1
93800,6
94000,5
94200,11
94400,3
94600,4
94800,7
95000,8
95200,4
95400,5
95600,7
95800,4
96000,3
96200,3
96400,4
96600,6
96800,6
97000,2
97200,5
97400,5
97600,4
97800,6
98000,9
98200,6
98400,8
98600,3
98800,2
99000,9
99200,6
99400,3
99600,6
99800,5
100000,3
100200,7
100400,5
100600,6
100800,4
101000,0
101200,6
101400,5
101600,6
101800,5
102000,8
102200,2
102400,2
102600,6
102800,3
103000,2
103200,4
103400,1
103600,4
103800,6
104000,5
104200,4
104400,7
104600,7
104800,4
105000,4
105200,3
105400,4
105600,3
105800,2
106000,3
106200,7
106400,10
106600,4
106800,4
107000,7
107200,5
107400,3
107600,4
107800,4
108000,3
108200,5
108400,4
108600,6
108800,10
109000,8
109200,5
109400,3
109600,2
109800,6
110000,10
110200,7
110400,5
110600,0
110800,2
111000,5
111200,5
111400,5
111600,3
111800,1
112000,9
112200,5
112400,4
112600,3
112800,3
113000,4
113200,0
113400,3
113600,3
113800,4
114000,1
114200,0
114400,1
114600,4
114800,4
115000,3
115200,5
115400,1
115600,1
115800,4
116000,4
116200,1
116400,7
116600,1
116800,2
117000,4
117200,1
117400,2
117600,4
117800,2
118000,6
118200,5
118400,3
118600,3
118800,2
119000,1
119200,2
119400,0
119600,2
119800,4
120000,2
120200,6
120400,2
120600,3
120800,3
121000,4
121200,3
121400,1
121600,3
121800,4
122000,3
122200,1
122400,0
122600,0
122800,3
123000,1
123200,3
123400,4
123600,1
123800,4
124000,1
124200,0
124400,1
124600,2
124800,3
125000,4
125200,1
125400,4
125600,0
125800,1
126000,1
126200,3
126400,3
126600,0
126800,4
127000,3
127200,3
127400,2
127600,2
127800,1
128000,3
128200,3
128400,2
128600,3
128800,2
129000,1
129200,4
129400,3
129600,2
129800,3
130000,3
130200,1
130400,2
130600,2
130800,1
131000,0
131200,1
131400,3
131600,2
131800,2
132000,2
132200,1
132400,6
132600,1
132800,5
133000,0
133200,2
133400,2
133600,0
133800,1
134000,2
134200,3
134400,1
134600,0
134800,5
135000,0
135200,2
135400,4
135600,2
135800,0
136000,0
136200,0
136400,1
136600,1
136800,3
137000,2
137200,1
137400,1
137600,1
137800,1
138000,0
138200,4
138400,1
138600,2
138800,1
139000,2
139200,2
139400,3
139600,1
139800,0
140000,3
140200,2
140400,0
140600,2
140800,3
141000,2
141200,1
141400,0
141600,2
141800,2
142000,1
142200,2
142400,0
142600,0
142800,1
143000,1
143200,1
143400,2
143600,1
143800,2
144000,1
144200,0
144400,1
144600,0
144800,2
145000,4
145200,0
145400,2
145600,0
145800,0
146000,1
146200,4
146400,1
146600,0
146800,4
147000,2
147200,3
147400,0
147600,1
147800,1
148000,3
148200,1
148400,0
148600,2
148800,1
149000,4
149200,0
149400,1
149600,1
149800,0
150000,2
150200,0
150400,0
150600,3
150800,1
151000,1
151200,2
151400,3
151600,2
151800,1
152000,0
152200,2
152400,0
152600,2
152800,1
153000,0
153200,2
153400,1
153600,2
153800,0
154000,2
154200,0
154400,0
154600,2
154800,0
155000,0
155200,1
155400,1
155600,2
155800,0
156000,0
156200,1
156400,1
156600,0
156800,3
157000,1
157200,0
157400,1
157600,0
157800,1
158000,0
158200,1
158400,2
158600,3
158800,0
159000,1
159200,1
159400,1
159600,0
159800,2
160000,0
160200,0
160400,1
160600,4
160800,0
161000,1
161200,2
161400,0
161600,1
161800,0
162000,1
162200,2
162400,1
162600,0
162800,0
163000,1
163200,3
163400,0
163600,2
163800,1
164000,1
164200,2
164400,2
164600,1
164800,0
165000,1
165200,2
165400,0
165600,0
165800,0
166000,0
166200,0
166400,1
166600,2
166800,0
167000,0
167200,1
167400,1
167600,2
167800,0
168000,0
168200,1
168400,0
168600,0
168800,0
169000,0
169200,3
169400,0
169600,0
169800,0
170000,1
170200,0
170400,0
170600,0
170800,1
171000,0
171200,0
171400,0
171600,0
171800,2
172000,1
172200,0
172400,1
172600,2
172800,0
173000,0
173200,1
173400,1
173600,0
173800,0
174000,0
174200,0
174400,0
174600,1
174800,1
175000,1
175200,0
175400,0
175600,0
175800,1
176000,0
176200,1
176400,1
176600,0
176800,1
177000,3
177200,1
177400,1
177600,1
177800,0
178000,1
178200,1
178400,0
178600,0
178800,2
179000,0
179200,0
179400,1
179600,0
179800,0
180000,1
180200,1
180400,0
180600,0
180800,0
181000,0
181200,1
181400,0
181600,0
181800,0
182000,0
182200,1
182400,0
182600,0
182800,0
183000,0
183200,0
183400,0
183600,1
183800,2
184000,0
184200,1
184400,2
184600,0
184800,0
185000,0
185200,1
185400,1
185600,1
185800,0
186000,3
186200,2
186400,0
186600,0
186800,1
187000,1
187200,1
187400,1
187600,2
187800,1
188000,1
188200,0
188400,0
188600,0
188800,0
189000,1
189200,1
189400,1
189600,0
189800,0
190000,1
190200,0
190400,0
190600,0
190800,0
191000,0
191200,1
191400,1
191600,0
191800,0
192000,0
192200,0
192400,1
192600,0
192800,1
193000,1
193200,1
193400,0
193600,0
193800,0
194000,1
194200,0
194400,2
194600,2
194800,0
195000,0
195200,0
195400,3
195600,1
195800,2
196000,1
196200,0
196400,1
196600,0
196800,0
197000,0
197200,3
197400,1
197600,0
197800,0
198000,0
198200,0
198400,0
198600,1
198800,0
199000,1
199200,1
199400,1
199600,0
199800,0
200000,0
200200,0
200400,0
200600,0
200800,0
201000,1
201200,0
201400,0
201600,0
201800,1
202000,0
202200,0
202400,0
202600,0
202800,0
203000,0
203200,0
203400,0
203600,0
203800,0
204000,0
204200,1
204400,0
204600,1
204800,0
205000,0
205200,0
205400,0
205600,0
205800,0
206000,0
206200,0
206400,0
206600,0
206800,0
207000,0
207200,0
207400,0
207600,0
207800,0
208000,0
208200,1
208400,0
208600,0
208800,0
209000,0
209200,0
209400,0
209600,0
209800,1
210000,0
210200,1
210400,0
210600,1
210800,0
211000,0
211200,1
211400,0
211600,0
211800,0
212000,0
212200,0
212400,0
212600,0
212800,0
213000,0
213200,0
213400,1
213600,0
213800,1
214000,0
214200,0
214400,0
214600,1
214800,0
215000,0
215200,0
215400,0
