20.0,49
20.2,612
20.4,3083
20.6,10241
20.8,22237
21.0,34432
21.2,39825
21.4,36633
21.6,25327
21.8,14685
22.0,6821
22.2,2743
22.4,948
22.6,288
22.8,97
23.0,27
23.2,12
23.4,14
23.6,12
23.8,3
24.0,12
24.2,21
24.4,19
24.6,16
24.8,17
25.0,22
25.2,40
25.4,64
25.6,66
25.8,60
26.0,46
26.2,28
26.4,30
26.6,20
26.8,13
27.0,11
27.2,4
27.4,7
27.6,9
27.8,1
28.0,5
28.2,8
28.4,21
28.6,39
28.8,30
29.0,50
29.2,26
29.4,16
29.6,11
29.8,5
30.0,7
30.2,4
30.4,7
30.6,2
30.8,2
31.0,4
31.2,7
31.4,9
31.6,6
31.8,26
32.0,35
32.2,58
32.4,72
32.6,76
32.8,86
33.0,60
33.2,39
33.4,29
33.6,24
33.8,21
34.0,21
34.2,22
34.4,21
34.6,17
34.8,12
35.0,7
35.2,7
35.4,2
35.6,3
35.8,2
36.0,2
36.2,0
36.4,0
36.6,0
36.8,0
37.0,6
37.2,12
37.4,35
37.6,69
37.8,105
38.0,94
38.2,87
38.4,54
38.6,24
38.8,12
39.0,5
39.2,1
39.4,0
