15200,14
15400,289
15600,2073
15800,6844
16000,15219
16200,25463
16400,32925
16600,34043
16800,28443
17000,20789
17200,13201
17400,7820
17600,4403
17800,2527
18000,1526
18200,971
18400,684
18600,589
18800,442
19000,456
19200,364
19400,281
19600,170
19800,101
20000,59
20200,64
20400,23
20600,27
20800,28
21000,26
21200,30
21400,42
21600,28
21800,12
22000,7
22200,6
22400,2
22600,3
22800,1
23000,1
23200,1
23400,0
23600,0
23800,0
24000,0
24200,0
24400,2
24600,0
24800,0
25000,0
25200,0
25400,0
25600,1
25800,0
