0.0 0.0 0.0 0.0 0.0 0.0 0.0
91.0 35925.0 -76865.0 -440.0 -79.0 -3285.0 274.0
422.0 34225.0 -74099.0 -759.0 -985.0 -3635.0 831.0
-238.0 -1894.0 -76832.0 8822.0 6361.0 -3501.0 10140.0
580.0 -2267.0 -76951.0 -586.0 -870.0 -3345.0 164.0
-5567.0 -2319.0 -74338.0 -753.0 3934.0 -3178.0 85.0
-1556.0 1755.0 -76129.0 -432.0 13226.0 -3447.0 33.0
-1194.0 -1191.0 -73805.0 -612.0 -1132.0 -3855.0 -25.0
-6466.0 -2500.0 -75769.0 -727.0 -952.0 -2839.0 100.0
-1391.0 -2098.0 -76857.0 -755.0 -889.0 -3237.0 799.0
-7476.0 -1446.0 -75055.0 -858.0 -816.0 -3261.0 -12.0
2032.0 -990.0 -75136.0 -733.0 -1099.0 -2977.0 14.0
3725.0 17558.0 -76808.0 -460.0 -1079.0 -3439.0 235.0
2955.0 16032.0 -62297.0 9328.0 -871.0 -3695.0 11918.0
-4698.0 74356.0 -75892.0 -720.0 -900.0 -3445.0 296.0
12177.0 9413.0 -60157.0 22884.0 25184.0 -3654.0 83.0
-1395.0 -149.0 -78467.0 -488.0 -1112.0 -3272.0 872.0
