18.2,74
18.4,812
18.6,3749
18.8,10881
19.0,21953
19.2,33846
19.4,38722
19.6,35580
19.8,25670
20.0,15326
20.2,7220
20.4,2944
20.6,1039
20.8,320
21.0,144
21.2,67
21.4,68
21.6,64
21.8,71
22.0,70
22.2,65
22.4,78
22.6,55
22.8,53
23.0,58
23.2,34
23.4,40
23.6,28
23.8,28
24.0,22
24.2,9
24.4,3
24.6,3
24.8,0
25.0,2
25.2,4
25.4,3
25.6,1
25.8,2
26.0,7
26.2,4
26.4,8
26.6,6
26.8,8
27.0,11
27.2,10
27.4,3
27.6,1
27.8,4
28.0,1
28.2,1
28.4,2
28.6,1
28.8,0
29.0,4
29.2,5
29.4,1
29.6,16
29.8,16
30.0,28
30.2,45
30.4,63
30.6,98
30.8,82
31.0,82
31.2,60
31.4,53
31.6,27
31.8,21
32.0,9
32.2,7
32.4,6
32.6,3
32.8,1
33.0,1
33.2,2
33.4,1
33.6,0
33.8,0
34.0,0
34.2,0
34.4,0
34.6,0
34.8,0
35.0,0
35.2,1
35.4,5
35.6,16
35.8,19
36.0,41
36.2,36
36.4,41
36.6,20
36.8,11
37.0,2
37.2,2
37.4,0
