15800,13
16000,80
16200,490
16400,1662
16600,3484
16800,4903
17000,6409
17200,7654
17400,8351
17600,8639
17800,8689
18000,10116
18200,14335
18400,19570
18600,23097
18800,22949
19000,19146
19200,14310
19400,9380
19600,6110
19800,3840
20000,2346
20200,1464
20400,940
20600,640
20800,344
21000,278
21200,216
21400,157
21600,139
21800,100
22000,64
22200,30
22400,14
22600,18
22800,2
23000,8
23200,3
23400,1
23600,1
23800,0
24000,1
24200,0
24400,0
24600,0
24800,0
25000,0
25200,1
25400,1
25600,0
25800,2
26000,0
26200,0
26400,0
26600,0
26800,1
27000,0
27200,1
27400,0
27600,0
27800,0
28000,0
28200,0
28400,0
28600,0
28800,0
29000,0
29200,0
29400,0
29600,0
29800,0
30000,0
30200,0
30400,0
30600,0
30800,0
31000,0
31200,0
31400,0
31600,0
31800,0
32000,0
32200,0
32400,0
32600,0
32800,0
33000,0
33200,0
33400,0
33600,0
33800,0
34000,0
34200,0
34400,0
34600,0
34800,0
35000,0
35200,0
35400,0
35600,0
35800,0
36000,0
36200,0
36400,0
36600,0
36800,0
37000,0
37200,0
37400,0
37600,0
37800,0
38000,0
38200,0
38400,0
38600,0
38800,0
39000,0
39200,0
39400,0
39600,0
39800,0
40000,0
40200,0
40400,0
40600,0
40800,0
41000,0
41200,0
41400,0
41600,0
41800,0
42000,1
42200,0
