20.0,52
20.2,673
20.4,3445
20.6,10978
20.8,22970
21.0,35066
21.2,40373
21.4,36085
21.6,24773
21.8,13801
22.0,6300
22.2,2402
22.4,802
22.6,216
22.8,55
23.0,17
23.2,8
23.4,10
23.6,13
23.8,17
24.0,7
24.2,10
24.4,10
24.6,9
24.8,15
25.0,20
25.2,25
25.4,48
25.6,51
25.8,63
26.0,40
26.2,41
26.4,28
26.6,19
26.8,6
27.0,13
27.2,5
27.4,10
27.6,6
27.8,3
28.0,5
28.2,15
28.4,15
28.6,37
28.8,32
29.0,44
29.2,40
29.4,32
29.6,17
29.8,8
30.0,11
30.2,5
30.4,3
30.6,4
30.8,11
31.0,5
31.2,2
31.4,5
31.6,13
31.8,20
32.0,37
32.2,71
32.4,81
32.6,73
32.8,75
33.0,67
33.2,32
33.4,29
33.6,16
33.8,24
34.0,16
34.2,18
34.4,20
34.6,13
34.8,16
35.0,13
35.2,11
35.4,5
35.6,8
35.8,2
36.0,8
36.2,1
36.4,0
36.6,1
36.8,0
37.0,11
37.2,23
37.4,50
37.6,70
37.8,112
38.0,108
38.2,81
38.4,57
38.6,28
38.8,8
39.0,6
39.2,0
