18607.0 16698.0 17831.0 19511.0 21357.0 24050.0 24528.0
18626.0 16699.0 17834.0 19494.0 21327.0 24038.0 24500.5
18605.0 16688.0 17829.0 19547.0 21346.0 24031.0 24498.0
18615.0 16703.0 17826.0 19470.0 21340.0 24043.0 24467.0
18597.0 16687.0 17846.0 19501.0 21313.0 24008.0 24483.0
18617.0 16695.0 17838.0 19516.0 21346.0 24040.0 24501.0
18601.0 16677.0 17849.0 19532.0 21342.0 24035.0 24513.0
18628.0 16692.0 17848.0 19511.0 21342.0 24035.0 24495.0
18604.0 16686.0 17824.0 19489.0 21336.0 24026.0 24497.0
18607.0 16673.0 17827.0 19483.0 21324.0 24030.0 24683.0
18607.0 16692.0 17831.0 19491.0 21354.0 24035.0 24548.5
18607.0 16683.0 17827.0 19479.0 21339.0 24040.0 24511.0
18611.0 16678.0 17832.0 19518.0 21332.0 24014.0 24471.5
18615.0 16680.0 17840.0 19497.0 21329.0 24020.0 24489.0
18612.0 16697.0 17831.0 19500.0 21342.0 24026.0 24488.0
18627.0 16686.0 17841.0 19493.0 21347.0 24027.0 24518.5
18599.0 16680.0 17815.5 19500.0 21324.0 24044.0 24460.0
