22.0,1
22.2,65
22.4,482
22.6,2041
22.8,6044
23.0,12320
23.2,18551
23.4,20035
23.6,18343
23.8,12150
24.0,6488
24.2,2854
24.4,1132
24.6,520
24.8,346
25.0,343
25.2,401
25.4,499
25.6,563
25.8,1410
26.0,5470
26.2,13999
26.4,21939
26.6,22805
26.8,15850
27.0,8483
27.2,3442
27.4,1262
27.6,431
27.8,127
28.0,50
28.2,27
28.4,31
28.6,21
28.8,31
29.0,37
29.2,28
29.4,18
29.6,20
29.8,13
30.0,4
30.2,4
30.4,16
30.6,17
30.8,30
31.0,40
31.2,43
31.4,53
31.6,32
31.8,38
32.0,22
32.2,10
32.4,7
32.6,5
32.8,4
33.0,11
33.2,17
33.4,27
33.6,32
33.8,40
34.0,45
34.2,50
34.4,33
34.6,32
34.8,25
35.0,27
35.2,17
35.4,20
35.6,22
35.8,30
36.0,48
36.2,41
36.4,43
36.6,41
36.8,37
37.0,16
37.2,10
37.4,4
37.6,0
37.8,1
38.0,0
38.2,0
38.4,0
38.6,0
38.8,0
39.0,1
39.2,2
39.4,10
39.6,26
39.8,31
40.0,64
40.2,65
40.4,58
40.6,38
40.8,24
41.0,10
41.2,3
41.4,1
41.6,1
41.8,0
